date,net_pnl,transaction_cost,portfolio_value,leaders_pnl,stock_dip_pnl,index_dip_pnl,weight_leaders,weight_stock_dip,weight_index_dip,invested_weight,cash_weight,n_leaders,n_dips,top_holding,in_regime,daily_return
2022-05-16,-777.5221428552134,0.9761407673367696,339701.84661488683,-735.9974344242211,0.0,-0.0,0.08215345874161359,0.0,0.0,0.08215345874161359,0.9178465412583864,3,0,AAPL,True,-0.00228361015145219
2022-05-17,1124.471186793674,0.07955330015892133,340826.31780168053,1124.550740093833,0.0,0.0,0.08238764439868806,0.0,0.0,0.08238764439868806,0.9176123556013119,3,0,AAPL,True,0.0033101709572643696
2022-05-18,-1684.7975965968626,0.9467994039172114,339141.52020508365,-1683.8507971929455,0.0,-0.0,0.07960969165717433,0.0,0.0,0.07960969165717433,0.9203903083428256,3,0,AAPL,True,-0.0049432731822582135
2022-05-19,-542.8821045093324,1.3085285486478233,338598.6381005743,-582.2498148526533,0.0,-0.0,0.07575133616045857,0.0,0.0,0.07575133616045857,0.9242486638395414,3,0,AAPL,True,-0.0016007538805070047
2022-05-20,-579.2755991981694,0.08197974945030433,338019.36250137613,-579.1936194487191,0.0,-0.0,0.07550922133710847,0.0,0.0,0.07550922133710847,0.9244907786628915,3,0,AAPL,True,-0.001710803098464048
2022-05-23,219.2332514440272,0.013991284301307829,338238.59575282014,219.2472427283285,0.0,0.0,0.07546782937601557,0.0,0.0,0.07546782937601557,0.9245321706239844,3,0,AAPL,True,0.0006485819327676374
2022-05-24,-786.1383237507846,0.03570434791453743,337452.4574290693,-786.10261940287,0.0,-0.0,0.0753622697256301,0.0,0.0,0.0753622697256301,0.9246377302743699,3,0,AAPL,True,-0.0023242123566681403
2022-05-25,579.7630771662675,1.8237711752303911,338032.2205062356,581.5868483414979,0.0,0.0,0.08076679748970406,0.0,0.0,0.08076679748970406,0.9192332025102959,3,0,AAPL,True,0.0017180585424781817
2022-05-26,1273.441229689909,0.4557681158096297,339305.66173592553,1193.1428240095288,0.0,0.0,0.07941849964067928,0.0,0.0,0.07941849964067928,0.9205815003593207,3,0,AAPL,True,0.003767218485216613
2022-05-27,1456.8917383828043,0.3234304443441613,340762.55347430834,1538.3364415228893,0.0,0.0,0.07846528700435174,0.0,0.0,0.07846528700435174,0.9215347129956483,3,0,AAPL,True,0.004293744262707507
2022-05-31,-109.0434622421244,1.3791310654361468,340653.5100120662,-107.66433117668826,0.0,-0.0,0.07441809622187004,0.0,0.0,0.07441809622187004,0.92558190377813,3,0,AAPL,True,-0.00031999837168242637
2022-06-01,-171.9225975191107,17.27560326056497,340481.5874145471,-154.64699425854573,0.0,-0.0,0.07551915480077977,0.0,0.0,0.07551915480077977,0.9244808451992202,2,0,AAPL,True,-0.000504684650139143
2022-06-02,327.4732645123087,0.06138817338671752,340809.0606790594,286.70069426677975,0.0,0.0,0.07569945287167655,0.0,0.0,0.07569945287167655,0.9243005471283234,2,0,AAPL,True,0.0009617943425340049
2022-06-03,-870.5479067504614,1.0030250453535396,339938.51277230895,-828.8070799138776,0.0,-0.0,0.07864252323299564,0.0,0.0,0.07864252323299564,0.9213574767670043,2,0,AAPL,True,-0.0025543566976062825
2022-06-06,61.0490729051998,1.3502656303388585,339999.56184521416,21.935523204842017,0.0,0.0,0.08261461106537157,0.0,0.0,0.08261461106537157,0.9173853889346284,2,0,AAPL,True,0.00017958857443754986
2022-06-07,499.9453701492569,0.00899803766578754,340499.50721536344,540.4213671904063,0.0,0.0,0.08258814621460249,0.0,0.0,0.08258814621460249,0.9174118537853975,2,0,AAPL,True,0.0014704294541910575
2022-06-08,-231.11915900046083,1.3329910878545483,340268.388056363,-270.1449706944671,0.0,-0.0,0.0865029568372547,0.0,0.0,0.0865029568372547,0.9134970431627453,2,0,AAPL,True,-0.0006787650322626742
2022-06-09,-776.686894579611,0.3290669522498469,339491.70116178336,-776.3578276273612,0.0,-0.0,0.08747003742363976,0.0,0.0,0.08747003742363976,0.9125299625763602,2,0,AAPL,True,-0.002282571410809277
2022-06-10,-1069.2118886104406,1.6736476689137318,338422.4892731729,-1027.5638375051699,0.0,-0.0,0.09239990069625084,0.0,0.0,0.09239990069625084,0.9076000993037492,2,0,AAPL,True,-0.003149449264743329
2022-06-13,-1208.1138781953894,0.795840351191119,337214.3753949775,-1247.274976370517,0.0,-0.0,0.09004828289183028,0.0,0.0,0.09004828289183028,0.9099517171081697,2,0,AAPL,True,-0.003569839229036005
2022-06-14,136.76868561569313,0.3693548059921882,337351.1440805932,176.89925540850854,0.0,0.0,0.09114359445901826,0.0,0.0,0.09114359445901826,0.9088564055409818,2,0,AAPL,True,0.00040558379356009556
2022-06-15,546.6948145615216,0.3005960221842775,337897.8388951547,507.2519108831437,0.0,0.0,0.09203464234030977,0.0,0.0,0.09203464234030977,0.9079653576596902,2,0,AAPL,True,0.0016205512391293869
2022-06-16,-1517.490367634185,1.4444268340758037,336380.34852752055,-1555.6612891798115,0.0,-0.0,0.09630938656122202,0.0,0.0,0.09630938656122202,0.903690613438778,2,0,AAPL,True,-0.004490973877181388
2022-06-17,202.39134977094662,1.5055939614094542,336582.7398772915,243.1339614451969,0.0,0.0,0.10078525433411684,0.0,0.0,0.10078525433411684,0.8992147456658832,2,0,AAPL,True,0.00060167411876734
2022-06-21,960.1225593279795,0.276596750133608,337542.86243661947,881.9394866219387,0.0,0.0,0.10160703369878196,0.0,0.0,0.10160703369878196,0.898392966301218,2,0,AAPL,True,0.0028525602937275185
2022-06-22,-284.749726683299,0.36466687026708244,337258.11270993616,-323.7638925378704,0.0,-0.0,0.1005266764735257,0.0,0.0,0.1005266764735257,0.8994733235264742,2,0,AAPL,True,-0.0008435957573736774
2022-06-23,380.1736672632612,0.020373655436145135,337638.2863771994,380.19404091869734,0.0,0.0,0.10058708615580862,0.0,0.0,0.10058708615580862,0.8994129138441914,2,0,AAPL,True,0.0011272483979954998
2022-06-24,786.6291570496943,0.9301838813566256,338424.9155342491,866.082502931947,0.0,0.0,0.10334205773008516,0.0,0.0,0.10334205773008516,0.8966579422699148,2,0,AAPL,True,0.002329798452332197
2022-06-27,-113.24504530552004,0.18861708077305087,338311.6704889436,-113.05642822474698,0.0,-0.0,0.1027847196851741,0.0,0.0,0.1027847196851741,0.8972152803148259,2,0,AAPL,True,-0.0003346238415299522
2022-06-28,-750.4343523590557,2.684790419419583,337561.23613658454,-825.8021264361859,0.0,-0.0,0.11072056894375687,0.0,0.0,0.11072056894375687,0.8892794310562431,2,0,AAPL,True,-0.002218174594079162
2022-06-29,-40.498763210537135,6.4986896747812155,337520.737373374,-72.08690719459915,0.0,0.0,0.12997245268834567,0.0,0.0,0.12997245268834567,0.8700275473116543,2,0,AAPL,True,-0.00011997456720460185
2022-06-30,-562.1469174548555,0.03176251798493451,336958.59045591915,-600.1965996751369,0.0,-0.0,0.1298783473061635,0.0,0.0,0.1298783473061635,0.8701216526938365,2,0,AAPL,True,-0.0016655181599493673
2022-07-01,-87.45072330339252,43.76362483902918,336871.1397326158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.0002595295854753785
2022-07-05,0.0,0.0,336871.1397326158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-06,0.0,0.0,336871.1397326158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-07,0.0,0.0,336871.1397326158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-08,-43.68142372055278,0.0,336827.45830889523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.00012966804979264168
2022-07-11,43.68142372050621,0.0,336871.13973261573,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00012968486577613625
2022-07-12,-43.68142372055277,0.0,336827.4583088952,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.00012966804979264168
2022-07-13,0.0,0.0,336827.4583088952,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-14,43.6814237205062,0.0,336871.1397326157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00012968486577613625
2022-07-15,-43.681423720552765,0.0,336827.4583088951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.00012966804979264168
2022-07-18,0.0,0.0,336827.4583088951,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-19,0.0,0.0,336827.4583088951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-20,0.0,0.0,336827.4583088951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-21,131.04427116151857,0.0,336958.50258005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0003890545973284087
2022-07-22,0.0,0.0,336958.50258005667,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-25,0.0,0.0,336958.50258005667,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-26,0.0,0.0,336958.50258005667,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-27,0.0,0.0,336958.50258005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-28,0.0,0.0,336958.50258005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-07-29,43.68142372055582,0.0,337002.1840037772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00012963443090496796
2022-08-01,-108.1376578010819,60.660393120679885,336894.0463459761,-83.29603213117733,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.0003208811780278251
2022-08-02,-119.89013284907666,0.0,336774.156213127,-155.6927660792213,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.0003558689568706551
2022-08-03,1783.606077118415,0.0,338557.76229024545,1819.3913315041614,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.005296148900421155
2022-08-04,340.6306967559592,0.0,338898.3929870014,268.6718151908744,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.0010061228383945208
2022-08-05,-1391.800923552231,0.0,337506.59206344915,-1427.8072311771475,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.004106838369120311
2022-08-08,-80.26519552660065,0.0,337426.32686792256,-116.11898558905206,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.00023781815648658884
2022-08-09,-995.2200483525746,0.0,336431.10681957,-959.3794281411903,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.002949443979639827
2022-08-10,2017.421571036726,0.0,338448.52839060675,1981.6820312528055,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.005996536973374109
2022-08-11,-808.7890039290702,0.0,337639.7393866777,-808.7890039290702,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.002389695732391068
2022-08-12,1929.352585190462,0.0,339569.0919718681,1857.6260084295736,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.005714234315827661
2022-08-15,751.1010652172928,0.0,340320.1930370854,787.1599431526811,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.0022119241208193303
2022-08-16,-434.30196880850934,0.0,339885.8910682769,-470.44528681012315,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.0012761569183794585
2022-08-17,-472.82774387658407,0.0,339413.0633244003,-472.82774387658407,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.0013911367205930933
2022-08-18,736.7416051764254,0.0,340149.8049295767,628.6146774662215,0.0,0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,0.0021706342058857974
2022-08-19,-1092.461291979388,0.0,339057.3436375973,-1092.461291979388,0.0,-0.0,0.17999999999999997,0.0,0.0,0.17999999999999997,0.8200000000000001,3,0,AAPL,True,-0.003211706360394847
2022-08-22,-2137.1107121576933,21.19108397734983,336920.2329254396,-1660.8583764151938,-488.30862235489525,-0.0,0.17999999999999997,0.0625,0.0,0.2425,0.7575000000000001,3,1,AAPL,True,-0.006303095191006841
2022-08-23,310.91768990416523,3.78340712680274,337231.15061534377,423.9905975768156,-42.24303832272059,-0.0,0.16877061465275667,0.0625,0.0,0.23127061465275664,0.7687293853472433,3,1,AAPL,True,0.0009228228509890983
2022-08-24,250.55267237157082,0.2702239620821036,337481.7032877153,112.79775793792842,37.231617255916326,0.0,0.16796931275170443,0.0625,0.0,0.23046931275170443,0.7695306872482955,3,1,AAPL,True,0.0007429701316571402
2022-08-25,919.9461913662383,21.102383392213497,338401.64947908156,904.7078331436841,0.0,0.0,0.16794034247972808,0.0,0.0,0.16794034247972808,0.8320596575202719,3,0,AAPL,True,0.0027259142715122275
2022-08-26,-2189.0784772603524,1.1388306713898964,336212.5710018212,-2187.9396465889627,0.0,-0.0,0.16457502002003277,0.0,0.0,0.16457502002003277,0.8354249799799672,3,0,AAPL,True,-0.0064688764981793365
2022-08-29,-625.3843726352649,6.411003085895753,335587.1866291859,-618.9733695493691,0.0,-0.0,0.14550671728883885,0.0,0.0,0.14550671728883885,0.8544932827111611,3,0,AAPL,True,-0.0018600862269123105
2022-08-30,-856.9518458223981,0.46239585935460675,334730.2347833635,-893.655520433779,0.0,-0.0,0.14412884626819844,0.0,0.0,0.14412884626819844,0.8558711537318016,3,0,AAPL,True,-0.002553589290550908
2022-08-31,-476.52687484835917,0.9103318928148915,334253.7079085152,-512.800691503256,0.0,-0.0,0.14140924762362406,0.0,0.0,0.14140924762362406,0.8585907523763759,3,0,AAPL,True,-0.0014236146763281364
2022-09-01,301.29130487941205,35.04780707863766,334554.9992133946,263.00136834971835,0.0,0.0,0.15199032250115146,0.0,0.0,0.15199032250115146,0.8480096774988486,2,0,AAPL,True,0.0009013850789110023
2022-09-02,-945.8385892771388,0.05171706039201048,333609.1606241175,-982.4859919851581,0.0,-0.0,0.15183573787227547,0.0,0.0,0.15183573787227547,0.8481642621277246,2,0,AAPL,True,-0.002827154254161479
2022-09-06,187.45533092451288,0.5537132187359326,333796.615955042,188.00904414324881,0.0,-0.0,0.15349550410201582,0.0,0.0,0.15349550410201582,0.8465044958979842,2,0,AAPL,True,0.0005619010298572756
2022-09-07,1134.8727753672645,0.19706128059450165,334931.4887304093,1098.5048040082488,0.0,0.0,0.1529051407754414,0.0,0.0,0.1529051407754414,0.8470948592245586,2,0,AAPL,True,0.003399892992085087
2022-09-08,283.7926838674487,1.511088484019354,335215.28141427675,248.42378388759056,0.0,0.0,0.148393506202809,0.0,0.0,0.148393506202809,0.851606493797191,2,0,AAPL,True,0.0008473156254826704
2022-09-09,1492.8414743389976,4.831516454161541,336708.12288861576,1497.6729907931592,0.0,0.0,0.1628066810252017,0.0,0.0,0.1628066810252017,0.8371933189747983,2,0,AAPL,True,0.004453381325698172
2022-09-12,1362.0406632580716,3.204666703394358,338070.1635518738,1402.1030491120857,0.0,0.0,0.15328904101134772,0.0,0.0,0.15328904101134772,0.8467109589886523,2,0,AAPL,True,0.004045167225468569
2022-09-13,-2535.593299801329,0.8305407172736562,335534.5702520725,-2608.571182065457,0.0,-0.0,0.1557457520932951,0.0,0.0,0.1557457520932951,0.8442542479067049,2,0,AAPL,True,-0.007500198400123722
2022-09-14,1031.4293192362306,6.605898226696888,336565.9995713087,1038.0352174629274,0.0,0.0,0.13605806917664612,0.0,0.0,0.13605806917664612,0.8639419308233539,2,0,AAPL,True,0.003073988228579138
2022-09-15,-222.72607042992237,1.7540258199580954,336343.27350087883,-334.41342465357684,0.0,-0.0,0.13084653318610567,0.0,0.0,0.13084653318610567,0.8691534668138943,2,0,AAPL,True,-0.0006617604592074461
2022-09-16,-270.26081069911123,0.003288074333793524,336073.0126901797,-270.25752262477744,0.0,-0.0,0.13085630913405186,0.0,0.0,0.13085630913405186,0.8691436908659481,2,0,AAPL,True,-0.0008035267299567537
2022-09-19,975.0155242525749,0.4278282580577483,337048.02821443224,975.4433525106326,0.0,0.0,0.13212933089391615,0.0,0.0,0.13212933089391615,0.8678706691060838,2,0,AAPL,True,0.0029012014872834375
2022-09-20,279.535890819694,0.9054929262642819,337327.5641052519,318.3557900896355,0.0,-0.0,0.12944279114152157,0.0,0.0,0.12944279114152157,0.8705572088584784,2,0,AAPL,True,0.0008293651569498319
2022-09-21,-1005.5517606128171,1.6190729515116515,336322.0123446391,-1041.6742061062876,0.0,-0.0,0.1342424966023136,0.0,0.0,0.1342424966023136,0.8657575033976864,2,0,AAPL,True,-0.0029809356471654
2022-09-22,-883.6190011306234,1.123405399041303,335438.3933435085,-1033.5728466137787,0.0,-0.0,0.13090222936494314,0.0,0.0,0.13090222936494314,0.8690977706350569,2,0,AAPL,True,-0.0026273005295447413
2022-09-23,-1309.8446534402824,1.0597145222343667,334128.5486900682,-1308.784938918048,0.0,-0.0,0.12774303666886688,0.0,0.0,0.12774303666886688,0.8722569633311331,2,0,AAPL,True,-0.0039048739781523015
2022-09-26,23.921932653226097,0.725234371148884,334152.4706227214,100.11434708739723,0.0,-0.0,0.1255725116598782,0.0,0.0,0.1255725116598782,0.8744274883401217,2,0,AAPL,True,7.159499763492424e-05
2022-09-27,819.4217240004028,2.9025318919172305,334971.89234672184,710.2109990582802,0.0,0.0,0.1342587616418344,0.0,0.0,0.1342587616418344,0.8657412383581656,2,0,AAPL,True,0.0024522390107526095
2022-09-28,138.97027264539003,0.5550126261915244,335110.86261936725,102.00539974450581,0.0,0.0,0.13260186851476258,0.0,0.0,0.13260186851476258,0.8673981314852375,2,0,AAPL,True,0.0004148714439047472
2022-09-29,-2614.326062417624,0.7825523733107369,332496.5365569496,-2650.973075402974,0.0,-0.0,0.1349370729518673,0.0,0.0,0.1349370729518673,0.8650629270481327,2,0,AAPL,True,-0.007801376660795038
2022-09-30,-791.4626376236037,6.641846172359811,331705.073919326,-784.8207914512438,0.0,-0.0,0.11496138766763216,0.0,0.0,0.11496138766763216,0.8850386123323678,2,0,AAPL,True,-0.0023803635545179367
2022-10-03,-123.77878912871236,38.13327559416022,331581.2951301973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.0003731591671667241
2022-10-04,128.45349759694935,0.0,331709.74862779427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0003873966942149476
2022-10-05,0.0,0.0,331709.74862779427,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-06,42.817832532341065,0.0,331752.5664603266,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00012908222537766356
2022-10-07,0.0,0.0,331752.5664603266,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-10,42.817832532252524,0.0,331795.3842928589,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0001290655653070072
2022-10-11,0.0,0.0,331795.3842928589,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-12,0.0,0.0,331795.3842928589,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-13,128.4534975969,0.0,331923.8377904558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00038714672861006605
2022-10-14,0.0,0.0,331923.8377904558,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-17,0.0,0.0,331923.8377904558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-18,0.0,0.0,331923.8377904558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-19,0.0,0.0,331923.8377904558,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-20,128.45349759696396,0.0,332052.29128805274,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0003869969040248833
2022-10-21,42.817832532311954,0.0,332095.1091205851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00012894906511928816
2022-10-24,-42.81783253233022,0.0,332052.29128805274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,-0.00012893243940181875
2022-10-25,0.0,0.0,332052.29128805274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-26,85.63566506462391,0.0,332137.92695311736,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.00025789813023857633
2022-10-27,85.63566506465389,0.0,332223.56261818204,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0002578316359418409
2022-10-28,0.0,0.0,332223.56261818204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-10-31,0.0,0.0,332223.56261818204,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0,0,,False,0.0
2022-11-01,-1104.6143230920763,59.80024127127276,331118.94829508994,-1044.8140818208035,0.0,-0.0,0.18,0.0,0.0,0.18,0.8200000000000001,1,0,NFLX,True,-0.003324912641315534
2022-11-02,-3787.346596887423,20.69493426844312,327331.6016982025,-2867.850305317302,-995.7813560129521,-0.0,0.18,0.0625,0.0,0.2425,0.7575000000000001,1,1,NFLX,True,-0.011438024360696438
2022-11-03,-1121.4083410386284,20.458225106137657,326210.19335716387,-841.7098329382385,-317.858026663454,-0.0,0.18,0.125,0.0,0.305,0.6950000000000001,1,2,NFLX,True,-0.0034259091857331858
2022-11-04,-2117.574038015804,0.0,324092.61931914807,-1811.066625327404,-364.9092891395013,0.0,0.18,0.125,0.0,0.305,0.6950000000000001,1,2,NFLX,True,-0.0064914404305487046
2022-11-07,-346.34075953433194,20.255788707446754,323746.27855961374,-492.1038238128172,197.63102902689698,0.0,0.18,0.0625,0.0,0.2425,0.7575000000000001,1,1,NFLX,True,-0.0010686474757182767
2022-11-08,1118.1467755053795,20.23414240997586,324864.42533511913,1104.1926438112198,0.0,0.0,0.18,0.0,0.0,0.18,0.8200000000000001,1,0,NFLX,True,0.0034537749143562346
2022-11-09,-1815.677457413442,0.0,323048.74787770567,-1952.8851982194662,0.0,-0.0,0.18,0.0,0.0,0.18,0.8200000000000001,1,0,NFLX,True,-0.005589031349124948
2022-11-10,4668.643601935559,0.0,327717.3914796412,4634.550941284398,0.0,0.0,0.18,0.0,0.0,0.18,0.8200000000000001,1,0,NFLX,True,0.014451823858184198
2022-11-11,2012.242061298598,21.27523025422759,329729.6335409398,2070.835975283015,0.0,0.0,0.11508055779960254,0.0,0.0,0.11508055779960254,0.8849194422003974,1,0,NFLX,True,0.0061401747774609775
2022-11-14,1061.7629731218535,4.328814963602928,330791.3965140616,1066.0917880854565,0.0,-0.0,0.10195218071951988,0.0,0.0,0.10195218071951988,0.8980478192804802,1,0,NFLX,True,0.003220101759492064
2022-11-15,1265.9203552811143,1.0427256446697142,332057.3168693427,1190.2296914995545,0.0,0.0,0.09879996559041392,0.0,0.0,0.09879996559041392,0.9012000344095861,1,0,NFLX,True,0.003826944620149156
2022-11-16,-391.32007348131884,1.134726588239575,331665.9967958614,-428.8349598597216,0.0,-0.0,0.09538270438100029,0.0,0.0,0.09538270438100029,0.9046172956189997,1,0,NFLX,True,-0.0011784714674283017
2022-11-17,-1020.4642127630268,0.24940376676644527,330645.5325830984,-1097.4771789530062,0.0,-0.0,0.09463073170615309,0.0,0.0,0.09463073170615309,0.9053692682938469,1,0,NFLX,True,-0.0030767827351053925
2022-11-18,-745.6261010525379,1.1746372792929085,329899.90648204583,-744.451463773245,0.0,0.0,0.09107817416782404,0.0,0.0,0.09107817416782404,0.908921825832176,1,0,NFLX,True,-0.0022550617733362115
2022-11-21,-489.2488209141802,20.116138804195046,329410.65766113164,-297.49242982571127,-207.61929878427404,-0.0,0.08955466554882366,0.0625,0.0,0.15205466554882366,0.8479453344511764,1,1,NFLX,True,-0.0014830220054663963
2022-11-22,352.4893230496238,0.07118511390038115,329763.14698418125,165.15791602194682,115.54214579485632,0.0,0.08933856715539036,0.0625,0.0,0.15183856715539035,0.8481614328446097,1,1,NFLX,True,0.0010700604696652937
2022-11-23,549.3350517260517,20.639311269674636,330312.4820359073,492.74841943309224,0.0,0.0,0.08925027777730317,0.0,0.0,0.08925027777730317,0.9107497222226968,1,0,NFLX,True,0.0016658473111684712
2022-11-25,-602.6224079935841,0.2134453393992547,329709.8596279137,-602.4089626541848,0.0,-0.0,0.08860408560774401,0.0,0.0,0.08860408560774401,0.911395914392256,1,0,NFLX,True,-0.0018244009559653118
2022-11-28,-435.63676529263904,0.3099659260591049,329274.22286262107,-435.32679936657996,0.0,-0.0,0.0876639683591761,0.0,0.0,0.0876639683591761,0.9123360316408239,1,0,NFLX,True,-0.0013212730907843238
2022-11-29,52.45402411868939,20.437691845710546,329326.67688673973,-20.429258870068878,-14.637012040478734,-0.0,0.08723287757420903,0.0625,0.0,0.14973287757420903,0.8502671224257909,1,1,NFLX,True,0.00015930194493412903
2022-11-30,4299.451159855621,0.0010535782009400041,333626.1280465954,2504.8562206123975,1794.5959928214243,0.0,0.08723607676296259,0.0625,0.0,0.14973607676296258,0.8502639232370375,1,1,NFLX,True,0.01305527751501973
2022-12-01,439.5517440313857,58.30216687294618,334065.67979062675,418.556151689212,0.0,0.0,0.07505077077595235,0.0,0.0,0.07505077077595235,0.9249492292240477,3,0,AVGO,True,0.001317497962779451
2022-12-02,-145.98176641161885,1.373210597516653,333919.6980242151,-144.6085558141022,0.0,-0.0,0.07916137141705173,0.0,0.0,0.07916137141705173,0.9208386285829483,3,0,AVGO,True,-0.0004369852254895261
2022-12-05,-759.7459221328667,0.16574499602254333,333159.95210208226,-799.0561452536942,0.0,-0.0,0.07965773325794716,0.0,0.0,0.07965773325794716,0.9203422667420529,3,0,AVGO,True,-0.0022752354132692452
2022-12-06,-383.712866480089,20.856191651120383,332776.23923560214,-336.08186912179633,-136.88204711004465,-0.0,0.07975886979770125,0.0625,0.0,0.14225886979770125,0.8577411302022988,3,1,ORCL,True,-0.0011517376685254085
2022-12-07,-94.5021202966569,0.08337900665694668,332681.7371153055,-58.635166067802274,-35.78357522219768,-0.0,0.07950831402830957,0.0625,0.0,0.14200831402830955,0.8579916859716905,3,1,ORCL,True,-0.00028398097326218767
2022-12-08,939.0266765036002,0.03618576336494296,333620.7637918091,414.0430955206238,341.81140960408436,0.0,0.07961708394059483,0.0625,0.0,0.14211708394059483,0.8578829160594051,3,1,ORCL,True,0.0028225976112964063
2022-12-09,437.80508035737154,21.162286937769974,334058.56887216645,498.2444886492767,0.0,-0.0,0.08241357535720199,0.0,0.0,0.08241357535720199,0.917586424642798,3,0,AVGO,True,0.0013122836701812033
