date,net_pnl,transaction_cost,portfolio_value,invested_weight,net_weight,cash_weight,n_long,n_short,in_regime,holdings,shorts,daily_return
2022-06-16,386.56500844240526,13.477237606523742,124168.5491355224,0.8191765275362448,-0.5289914547502796,1.5289914547502796,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0031229504937127263
2022-06-17,71.02308915116022,0.2138863178720132,124239.57222467355,0.8174539792793702,-0.527879101945174,1.527879101945174,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0005719893616026943
2022-06-21,22.67241851275564,1.0302817660848933,124262.2446431863,0.8257466814163492,-0.5332341974829391,1.533234197482939,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0001824895088318163
2022-06-22,-473.41287968826254,0.0011055244605033547,123788.83176349805,0.8257377847119344,-0.5332284523468754,1.5332284523468753,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.003809788572930155
2022-06-23,-517.261159095623,1.5591957486780657,123271.57060440243,0.8131421755082144,-0.5250947114349118,1.5250947114349118,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004178576950171601
2022-06-24,-555.7776184772165,1.0982757015838618,122715.7929859252,0.8042327757480021,-0.5193413772246637,1.5193413772246638,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004508562807727931
2022-06-27,360.62401138686073,0.9906404016881658,123076.41699731206,0.7961601358898073,-0.5141283891095072,1.5141283891095072,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.002938692751863016
2022-06-28,711.8385757688628,1.3345188510391057,123788.25557308093,0.8070031461398396,-0.5211303716776455,1.5211303716776454,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0057837122101499685
2022-06-29,-39.166144832689085,0.6407728857882086,123749.08942824823,0.812179508653567,-0.5244730596629654,1.5244730596629654,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.00031639629019221903
2022-06-30,-86.62503689095495,0.2596418064841674,123662.46439135728,0.8142776396998944,-0.5258279488195086,1.5258279488195086,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0007000054488577193
2022-07-01,-528.6548707217537,9.858585392428168,123133.80952063552,0.8142845871717372,-0.5102258143279113,1.5102258143279113,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004274982496294981
2022-07-05,14.005148413110955,1.5882084197281083,123147.81466904863,0.8271828189889048,-0.5183077686421423,1.5183077686421425,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0001137392603025401
2022-07-06,449.53007972822496,1.373371296640336,123597.34474877686,0.838335037161279,-0.5252956813304148,1.5252956813304148,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0036503293293210803
2022-07-07,-73.26393922964255,0.1223794363808241,123524.08080954722,0.8373448910005378,-0.5246752617140709,1.5246752617140709,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0005927630514923953
2022-07-08,252.17172306622868,0.9463936848096934,123776.25253261345,0.8450065038504958,-0.5294759821464848,1.5294759821464847,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0020414782398181443
2022-07-11,533.3710091116917,1.5833835970787082,124309.62354172514,0.8577988090357049,-0.5374915634715897,1.5374915634715896,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.004309154609210319
2022-07-12,-393.4981219715953,1.570750895817099,123916.12541975355,0.8704346038443816,-0.5454090763381052,1.5454090763381052,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0031654678918685304
2022-07-13,-212.3528920881685,1.963674620426635,123703.77252766538,0.8862814083968553,-0.5553385885561423,1.5553385885561424,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0017136824716625395
2022-07-14,910.5659144141115,14.067418787841873,124614.33844207949,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.007360858087092458
2022-07-15,-832.0442730092781,0.0,123782.29416907021,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.006676954541599647
2022-07-18,407.5646119075997,0.0,124189.85878097781,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.003292592164683266
2022-07-19,-797.7004275848426,0.0,123392.15835339297,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.006423233228662199
2022-07-20,48.532729027435,0.0,123440.6910824204,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.00039332101549304394
2022-07-21,-1197.2988985511008,0.0,122243.39218386929,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.009699385899838113
2022-07-22,-404.81168083471965,0.0,121838.58050303457,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0033115219857923484
2022-07-25,402.43346398626204,0.0,122241.01396702083,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.003303005191990388
2022-07-26,358.48093763862414,0.0,122599.49490465946,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.002932574968130893
2022-07-27,-956.2757079689918,0.0,121643.21919669046,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.007799997126518733
2022-07-28,-1325.95550511635,0.0,120317.26369157412,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.01090036513233304
2022-07-29,-457.8885928921745,0.0,119859.37509868194,1.0,-0.6265939726307281,1.6265939726307281,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.003805676582422483
2022-08-01,-587.8456597422115,6.1894634913034725,119271.52943893973,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.00490446124267067
2022-08-02,1190.8510580139036,0.0,120462.38049695363,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.00998436981244172
2022-08-03,-792.2698327237385,0.0,119670.11066422988,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.006576906661277329
2022-08-04,-576.4378887852362,0.0,119093.67277544465,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004816891081538348
2022-08-05,1110.0776263311,0.0,120203.75040177575,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.00932104620221253
2022-08-08,-484.34570040678955,0.0,119719.40470136896,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004029372617642007
2022-08-09,326.07221586003357,0.0,120045.476917229,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.002723637130283066
2022-08-10,-918.9366875974738,0.0,119126.54022963153,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.007654904717743576
2022-08-11,664.6469579825325,0.8050751546532282,119791.18718761406,0.9932418489355826,-0.6556495547168665,1.6556495547168666,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.005579335693803758
2022-08-12,-878.5688329543431,0.8095669391997796,118912.61835465972,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.007334169178725558
2022-08-15,149.63244790444543,0.0,119062.25080256416,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.001258339526745287
2022-08-16,106.76324050498913,0.0,119169.01404306915,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0008967010096426789
2022-08-17,846.2225681513185,0.0,120015.23661122048,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.007101028526135856
2022-08-18,352.8554803379402,3.0339367862953743,120368.09209155841,0.9747204032424351,-0.6434233505608107,1.6434233505608107,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0029400890278705747
2022-08-19,1161.1104760215826,3.0428568305520143,121529.20256758,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.009646331148444057
2022-08-22,1043.0932591903293,4.93378178429434,122572.29582677032,0.9594025001394147,-0.6333118390901107,1.6333118390901107,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.008583066762165954
2022-08-23,-64.5207815820723,4.521329961061163,122507.77504518825,0.9225154537594474,-0.6089623057314789,1.6089623057314788,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0005263895984559073
2022-08-24,185.21280044351084,0.558349465869009,122692.98784563175,0.9270731193089448,-0.611970869447636,1.611970869447636,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.001511845271658825
2022-08-25,-1000.6673553313058,4.257289533984636,121692.32049030045,0.9617718385164434,-0.6348758646630738,1.6348758646630737,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.008155864266589647
2022-08-26,1246.7668845852145,3.414465377249964,122939.08737488567,0.9898300213458368,-0.6533973708782728,1.6533973708782728,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.010245238808512889
2022-08-29,711.9325748501799,5.046038623766171,123651.01994973586,0.9487849905788605,-0.6263031076084078,1.6263031076084078,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0057909375289182064
2022-08-30,308.3952545422589,1.4714659275957866,123959.41520427812,0.9606851425403561,-0.634158525040707,1.6341585250407071,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.002494077725097792
2022-08-31,526.2625203549964,4.873446739537011,124485.67772463312,0.9999999999999999,-0.66011068242795,1.6601106824279501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.004245442102866857
2022-09-01,706.298356690979,7.140115138045555,125191.9760813241,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.005673731866997076
2022-09-02,90.50196339615282,0.0,125282.47804472025,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0007229054627060378
2022-09-06,993.0131414426829,0.0,126275.49118616294,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.007926193326797237
2022-09-07,-1458.994670907842,0.0,124816.4965152551,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.011554060548114631
2022-09-08,237.22921887788783,2.648541705896665,125053.72573413298,0.97878051555811,-0.6468593645544019,1.6468593645544019,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0019006239199230658
2022-09-09,-703.9441918128671,2.653575587615806,124349.78154232011,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0056291340996066615
2022-09-12,-513.5879760220491,0.0,123836.19356629805,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.004130188003967334
2022-09-13,2080.2462680463036,0.0,125916.43983434436,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.01679837055822137
2022-09-14,-251.19077407057685,8.726327901092969,125665.24906027378,0.9306974695871856,-0.6150820987954314,1.6150820987954315,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.00199490054198676
2022-09-15,665.3339604768263,1.216441323464562,126330.58302075061,0.9210174559592245,-0.6086847427337505,1.6086847427337505,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.005294494424291533
2022-09-16,115.73754738417654,0.9528792414980914,126446.32056813479,0.9285601999149109,-0.6136696136875718,1.6136696136875717,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0009161482882190601
2022-09-19,-88.96598535666311,0.1407515861214942,126357.35458277812,0.927447066804441,-0.6129339629823751,1.6129339629823751,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.0007035869842390895
2022-09-20,862.857204790772,3.3561972683051486,127220.21178756889,0.9540082217082217,-0.6304877776627724,1.6304877776627724,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.006828705837027512
2022-09-21,312.84779080145626,1.2627373740761985,127533.05957837035,0.9639338251664579,-0.637047439858492,1.637047439858492,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.002459104464657287
2022-09-22,997.1143541777333,0.2759943920101385,128530.17393254807,0.9660979259331341,-0.6384776571794465,1.6384776571794464,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.00781847747928447
2022-09-23,1133.62273299029,1.8721746448069088,129663.79666553836,0.9515318937904451,-0.628851214737929,1.628851214737929,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0088198957358076
2022-09-26,1490.797047152479,6.28455866831944,131154.59371269084,1.0,-0.6608829602472793,1.6608829602472794,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.01149740394381571
2022-09-27,800.4305059928494,1.5669934722041097,131955.02421868368,0.988052317285685,-0.6529869403269476,1.6529869403269477,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0061029544092545025
2022-09-28,-2051.361293476428,0.26969669282394676,129903.66292520726,0.9900961704426289,-0.6543376880516193,1.6543376880516192,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.015545912750368568
2022-09-29,910.3535146782775,21.898819770368007,130814.01643988554,0.8215187856542077,-0.5429277669619029,1.542927766961903,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.007007912588287972
2022-09-30,240.00769559907184,1.615620728160359,131054.02413548461,0.8091682686979242,-0.53476552075525,1.53476552075525,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.0018347246123229105
2022-10-03,-1996.339321755568,18.327879827095625,129057.68481372904,0.8120682553756298,-0.6484576011388248,1.6484576011388248,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.015232949426197993
2022-10-04,-1390.7832608983701,14.488774876454016,127666.90155283066,0.6998023728955133,-0.5588103770774492,1.558810377077449,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.010776446694404206
2022-10-05,465.6333583982659,6.153915543653174,128132.53491122893,0.6515994677666018,-0.5203191049203348,1.5203191049203348,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.003647251971612855
2022-10-06,509.3741229731966,3.220597187516139,128641.90903420212,0.6767343579000671,-0.5403899677486025,1.5403899677486024,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.003975369123276101
2022-10-07,892.7558367742045,0.5045809522771768,129534.66487097632,0.6728119895516386,-0.5372578547110988,1.5372578547110987,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.006939852210501998
2022-10-10,802.1079764144406,0.5495720039461992,130336.77284739076,0.6685693259797398,-0.5338699776157185,1.5338699776157185,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.006192226437713676
2022-10-11,254.9272921421911,0.07799232774037292,130591.70013953296,0.6679709351646497,-0.5333921470024318,1.5333921470024316,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.001955912261543267
2022-10-12,52.482671981713395,5.513009309611965,130644.18281151466,0.710186553031034,-0.5671024147182487,1.5671024147182488,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.0004018836719763766
2022-10-13,-374.2992373919362,0.48036752391939946,130269.88357412272,0.713863467789745,-0.5700385266869683,1.5700385266869683,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.0028650279663194186
2022-10-14,1145.8303200180198,1.1267078426495225,131415.71389414073,0.7052144400042213,-0.5631320532805064,1.5631320532805064,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.008795819022637338
2022-10-17,-968.0858919557983,3.168681909404617,130447.62800218494,0.6811025448928263,-0.5438780785568992,1.543878078556899,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.007366591583831598
2022-10-18,-216.76679437515278,3.984195122383249,130230.86120780978,0.6505600568200152,-0.5194891082734283,1.5194891082734283,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.001661715108928788
2022-10-19,832.3320602407614,0.4396358614391848,131063.19326805054,0.6539358761716022,-0.5221847877364749,1.522184787736475,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.00639120445431599
2022-10-20,377.82522204838165,1.6152826925974009,131441.0184900989,0.6416114191496081,-0.5123433885893994,1.5123433885893993,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.0028827713763669195
2022-10-21,-844.5708208262838,0.6491168639140362,130596.44766927263,0.6465498841080406,-0.5162868811702933,1.5162868811702932,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.006425473802075743
2022-10-24,180.57628286845897,1.2977263099985823,130777.02395214108,0.6366129652012953,-0.5083519932414473,1.5083519932414473,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.0013827044003965343
2022-10-25,-1104.4813773925603,3.129542310579659,129672.54257474853,0.6605433332124602,-0.5274610138590694,1.5274610138590694,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.00844553075161547
2022-10-26,-452.71418078605126,2.7325864936089954,129219.82839396248,0.6394703563173412,-0.5106336942885712,1.5106336942885712,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.0034912107975756577
2022-10-27,-8.63481933149859,4.989778749706814,129211.19357463099,0.6780850086638379,-0.541468497476188,1.5414684974761879,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-6.68227116443225e-05
2022-10-28,-102.55276389093046,2.312563285915239,129108.64081074006,0.6959825547040694,-0.555760153004764,1.555760153004764,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",-0.0007936832797051526
2022-10-31,611.7820074187267,0.3011947687299862,129720.4228181588,0.6983154331763284,-0.5576230170778951,1.557623017077895,1,16,True,UUP,"SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,DBC,USO,FXY",0.004738505521993187
2022-11-01,-290.18231435514997,21.421180743348245,129430.24050380365,0.7656166416926641,-0.513893685723501,1.513893685723501,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",-0.002236982489348848
2022-11-02,1068.9639493910865,12.20519876410594,130499.20445319473,0.8599160783358901,-0.5771889204653944,1.5771889204653944,3,14,True,"DBC,USO,UUP","SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,LQD,HYG,TIP,GLD,SLV,FXY",0.008258996855991102
