date,net_pnl,transaction_cost,portfolio_value,weight_trend,weight_mr,invested_weight,cash_weight,trend_pnl,mr_pnl,in_regime,daily_return
2018-12-28,16.83511638185319,0.0,127105.12868295547,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.00013246787653997671
2018-12-31,16.83511638186599,0.0,127121.96379933733,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00013245033112596616
2019-01-02,-16.835116381849964,0.0,127105.12868295549,0.0,0.0,0.0,1.0,0.0,0.0,False,-0.0001324327903589051
2019-01-03,33.670232763703765,0.0,127138.79891571919,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.00026490066225171027
2019-01-04,16.83511638187042,0.0,127155.63403210106,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00013241525423746126
2019-01-07,0.0,0.0,127155.63403210106,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-08,0.0,0.0,127155.63403210106,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-09,0.0,0.0,127155.63403210106,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-10,16.835116381851414,0.0,127172.46914848291,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00013239772275919215
2019-01-11,33.6702327636878,0.0,127206.1393812466,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.000264760391845309
2019-01-14,-16.835116381854863,0.0,127189.30426486474,0.0,0.0,0.0,1.0,-0.0,-0.0,False,-0.000132345156167335
2019-01-15,33.67023276368452,0.0,127222.97449762843,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0002647253474519218
2019-01-16,0.0,0.0,127222.97449762843,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.0
2019-01-17,33.67023276372343,0.0,127256.64473039214,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00026465528648955683
2019-01-18,0.0,0.0,127256.64473039214,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-22,16.83511638183404,0.0,127273.47984677397,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.00013229263130032365
2019-01-23,0.0,0.0,127273.47984677397,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-24,33.67023276371554,0.0,127307.15007953769,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00026455026455041164
2019-01-25,0.0,0.0,127307.15007953769,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-01-28,0.0,0.0,127307.15007953769,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.0
2019-01-29,0.0,0.0,127307.15007953769,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.0
2019-01-30,33.670232763699204,0.0,127340.8203123014,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00026448029621795044
2019-01-31,0.0,0.0,127340.8203123014,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-02-01,16.835116381864623,0.0,127357.65542868325,0.0,0.0,0.0,1.0,-0.0,-0.0,False,0.00013220518244327906
2019-02-04,16.83511638183914,0.0,127374.4905450651,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00013218770654321865
2019-02-05,0.0,0.0,127374.4905450651,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-02-06,-203.74011678822066,53.2889837659427,127170.75042827688,0.4183646469391692,0.0,0.4183646469391692,0.5816353530608308,-160.2430318828545,-0.0,True,-0.0015995362644150273
2019-02-07,-53.20374610391526,53.20374610391526,127117.54668217296,0.0,0.0,0.0,1.0,-0.0,-0.0,False,-0.0004183646469391692
2019-02-08,33.59787146349413,0.0,127151.14455363646,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0002643055372009151
2019-02-11,-16.79893573173292,0.0,127134.34561790474,0.0,0.0,0.0,1.0,-0.0,-0.0,False,-0.00013211784912126046
2019-02-12,33.597871463495274,0.0,127167.94348936823,0.0,0.0,0.0,1.0,0.0,0.0,False,0.00026427061310774214
2019-02-13,0.0,0.0,127167.94348936823,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-02-14,16.798935731737796,0.0,127184.74242509998,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0001321003963010714
2019-02-15,170.19918825947929,53.716782906280635,127354.94161335945,0.4223524133636929,0.0,0.4223524133636929,0.5776475866363071,223.9159711657599,0.0,True,0.0013382044497964119
2019-02-19,128.0088057857405,0.28822577839384433,127482.95041914519,0.42461558254066034,0.0,0.42461558254066034,0.5753844174593397,108.93947010837435,0.0,True,0.0010051341876812767
2019-02-20,-10.679782486185292,0.6646856886635097,127472.270636659,0.42982950084485805,0.0,0.42982950084485805,0.570170499155142,-10.015096797521784,-0.0,True,-8.377420236252565e-05
2019-02-21,-225.41740580427637,7.245625243734034,127246.85323085473,0.48667029616093604,0.0,0.48667029616093604,0.513329703839064,-226.8123857280588,-0.0,True,-0.0017683642464234092
2019-02-22,469.780071125829,0.7054857483625515,127716.63330198056,0.4811260667324673,0.0,0.4811260667324673,0.5188739332675327,453.05089217077807,0.0,True,0.0036918796748045403
2019-02-25,214.48312519607055,0.12483843051488408,127931.11642717663,0.48014860258165687,0.0,0.48014860258165687,0.5198513974183432,223.3716476677183,0.0,True,0.0016793672026174876
2019-02-26,63.09735546068718,85.3101391794528,127994.21378263732,0.491568398201903,0.6554245309358707,1.1469929291377738,-0.14699292913777384,64.66714237230993,86.22285649641323,True,0.0004932135138256583
2019-02-27,-90.4426951991063,1.0791962430756952,127903.77108743822,0.5,0.6554245309358707,1.1554245309358708,-0.15542453093587083,-38.671283395570605,-50.69221556045998,True,-0.0007066154986716676
2019-02-28,-213.8843391127781,83.83126916991318,127689.88674832544,0.5,0.0,0.5,0.5,-146.93582747815702,-0.0,True,-0.0016722285613186604
2019-03-01,449.5088242211631,0.0,128139.39557254661,0.5,0.0,0.5,0.5,441.08378550722426,0.0,True,0.0035203165706234607
2019-03-04,3.1148256905900777,0.0,128142.5103982372,0.5,0.0,0.5,0.5,11.5684076652986,0.0,True,2.430810350456669e-05
2019-03-05,54.72130467113696,0.0,128197.23170290834,0.5,0.0,0.5,0.5,46.266401636142945,0.0,True,0.00042703474827421317
2019-03-06,-353.85588509772583,0.0,127843.3758178106,0.5,0.0,0.5,0.5,-362.31328262397506,-0.0,True,-0.0027602459148086123
2019-03-07,-776.285410241785,0.0,127067.09040756882,0.5,0.0,0.5,0.5,-784.7183505991673,-0.0,True,-0.006072159822719858
2019-03-08,-46.77228805994112,63.533545203784406,127020.31811950887,0.0,0.0,0.0,1.0,-0.0,-0.0,False,-0.0003680912808337595
2019-03-11,0.0,0.0,127020.31811950887,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0
2019-03-12,295.85652625126346,63.510159059754436,127316.17464576013,0.5,0.0,0.5,0.5,350.9902465007054,0.0,True,0.0023292063083396046
2019-03-13,487.57036046869393,0.0,127803.74500622883,0.5,0.0,0.5,0.5,479.17551841108167,0.0,True,0.003829602655163744
2019-03-14,-109.88166632613827,0.0,127693.86333990269,0.5,0.0,0.5,0.5,-109.88166632613827,-0.0,True,-0.0008597687518529518
2019-03-15,1379.0119306965294,95.77039750492702,129072.87527059922,0.5,0.75,1.25,-0.25,591.5966583815822,887.3949875723732,True,0.010799359457281029
2019-03-18,389.29995630993034,0.0,129462.17522690915,0.5,0.75,1.25,-0.25,155.71998252397213,233.5799737859582,True,0.003016125235404954
2019-03-19,541.5475832159509,0.0,130003.72281012511,0.5,0.75,1.25,-0.25,216.6190332863804,324.9285499295706,True,0.004183056419890807
2019-03-20,161.13539253514244,97.50279210759383,130164.85820266025,0.5,0.0,0.5,0.5,258.6381846427363,0.0,True,0.0012394675248683933
2019-03-21,1042.2985869064896,0.0,131207.15678956674,0.5,0.0,0.5,0.5,1016.5573492922479,0.0,True,0.00800752677257699
2019-03-22,-1441.878258074249,0.0,129765.27853149248,0.5,0.0,0.5,0.5,-1441.878258074249,-0.0,True,-0.010989326294043311
2019-03-25,-381.38931639998077,90.20193835819788,129383.88921509251,0.5,0.695116131055866,1.195116131055866,-0.195116131055866,-121.82388408753361,-169.3634939542493,True,-0.002939070610536409
2019-03-26,714.7774003251968,0.0,130098.66661541771,0.5,0.695116131055866,1.195116131055866,-0.195116131055866,300.43287425759974,417.67147439187244,True,0.005524469890814031
2019-03-27,-1004.1132698819002,0.0,129094.55334553581,0.5,0.695116131055866,1.195116131055866,-0.195116131055866,-418.69085218537026,-582.0775305591561,True,-0.007718090400189428
2019-03-28,67.02200838671992,89.73570646193396,129161.57535392253,0.5,0.0,0.5,0.5,148.2534623226071,0.0,True,0.0005191699157696307
2019-03-29,489.5071161835626,0.0,129651.08247010609,0.5,0.0,0.5,0.5,489.5071161835626,0.0,True,0.0037898818967037062
2019-04-01,875.2203450645111,0.0,130526.30281517061,0.5,0.0,0.5,0.5,858.1407662909434,0.0,True,0.006750582628311741
2019-04-02,233.9296345431416,1.091476329847926,130760.23244971375,0.49163788212561654,0.0,0.49163788212561654,0.5083621178743835,243.76003194996585,0.0,True,0.0017922030234350035
2019-04-03,377.3977370190211,0.010176243207230484,131137.63018673277,0.4917157058111254,0.0,0.4917157058111254,0.5082842941888746,368.65351752214445,0.0,True,0.002886181294944978
2019-04-04,-6.2437145544670525,1.0863827076987378,131131.3864721783,0.5,0.0,0.5,0.5,-22.428190556990522,-0.0,True,-4.761192150244248e-05
2019-04-05,336.52194988583443,0.0,131467.90842206412,0.5,0.0,0.5,0.5,336.52194988583443,0.0,True,0.0025662959794696683
2019-04-08,167.8313724537006,0.0,131635.73979451784,0.5,0.0,0.5,0.5,167.8313724537006,0.0,True,0.001276595744680864
2019-04-09,-222.273947056106,0.0,131413.46584746175,0.5,0.0,0.5,0.5,-230.9398943763405,-0.0,True,-0.0016885531801855147
2019-04-10,354.50588526546966,0.0,131767.97173272722,0.5,0.0,0.5,0.5,354.50588526546966,0.0,True,0.0026976374375283774
2019-04-11,-138.96136774099602,0.0,131629.01036498623,0.5,0.0,0.5,0.5,-156.3083887695381,-0.0,True,-0.001054591384489545
2019-04-12,283.2173939114053,0.0,131912.22775889764,0.5,0.0,0.5,0.5,283.2173939114053,0.0,True,0.00215163354283443
2019-04-15,19.83640300091534,0.0,131932.06416189857,0.5,0.0,0.5,0.5,11.155682564041001,0.0,True,0.00015037577135890157
2019-04-16,226.8279569863501,0.0,132158.89211888492,0.5,0.0,0.5,0.5,226.8279569863501,0.0,True,0.0017192784667418026
2019-04-17,247.54304910413654,0.0,132406.43516798905,0.5,0.0,0.5,0.5,230.15143282318132,0.0,True,0.0018730714606888244
2019-04-18,93.95158859803472,0.0,132500.38675658708,0.5,0.0,0.5,0.5,85.24178494273467,0.0,True,0.0007095696555747821
2019-04-22,188.90528135373413,0.0,132689.29203794082,0.5,0.0,0.5,0.5,188.90528135373413,0.0,True,0.0014256960751425352
2019-04-23,843.3171261819297,0.0,133532.60916412275,0.5,0.0,0.5,0.5,843.3171261819297,0.0,True,0.006355577855828742
2019-04-24,-204.39897586145645,0.0,133328.2101882613,0.5,0.0,0.5,0.5,-213.18170469362292,-0.0,True,-0.0015307045757657067
2019-04-25,572.3457478234834,99.99615764119596,133900.55593608477,0.5,0.75,1.25,-0.25,272.444014854245,408.6660222813675,True,0.004292758051843066
2019-04-26,151.69896758254083,0.0,134052.25490366732,0.5,0.75,1.25,-0.25,58.91889596219477,88.37834394329215,True,0.0011329226120237457
2019-04-29,37.193045969448534,100.53919117775048,134089.44794963676,0.5,0.0,0.5,0.5,128.91764910777465,0.0,True,0.00027745184887920175
2019-04-30,-509.68489800326165,0.0,133579.7630516335,0.5,0.0,0.5,0.5,-518.5007722931865,-0.0,True,-0.0038010813363531515
2019-05-01,-214.12929791040935,0.0,133365.6337537231,0.5,0.0,0.5,0.5,-214.12929791040935,-0.0,True,-0.0016030070200651614
2019-05-02,-825.4830036422188,100.02422531529231,132540.15075008088,0.5,0.75,1.25,-0.25,-288.4300846445549,-432.6451269668324,True,-0.006189623071612137
2019-05-03,2634.6362796811563,0.0,135174.78702976202,0.5,0.75,1.25,-0.25,1055.5968564333941,1583.395284650091,True,0.019878023865002648
2019-05-06,-507.4849230149714,101.38109027232152,134667.30210674705,0.5,0.0,0.5,0.5,-414.98755954534937,-0.0,True,-0.0037542868323753027
2019-05-07,-1311.0915561719285,0.0,133356.21055057514,0.5,0.0,0.5,0.5,-1311.0915561719285,-0.0,True,-0.009735782448011487
2019-05-08,-168.7958335614202,0.0,133187.41471701371,0.5,0.0,0.5,0.5,-168.7958335614202,-0.0,True,-0.0012657515751574588
2019-05-09,-348.0469851910505,0.0,132839.36773182265,0.5,0.0,0.5,0.5,-356.79895093666767,-0.0,True,-0.0026132122613127806
2019-05-10,100.31102432449396,0.0,132939.67875614716,0.5,0.0,0.5,0.5,82.85512843331617,0.0,True,0.0007551302451770381
2019-05-13,-2316.2422414083126,0.0,130623.43651473885,0.5,0.0,0.5,0.5,-2307.5099976644724,-0.0,True,-0.017423257398244685
2019-05-14,638.222311101885,7.339042762527899,131261.65882584074,0.443815268083995,0.0,0.443815268083995,0.5561847319160049,636.0158590516486,0.0,True,0.0048859709109694985
2019-05-15,804.3385400109237,2.0054767626508143,132065.99736585165,0.4285368023035823,0.0,0.4285368023035823,0.5714631976964177,796.489680556093,0.0,True,0.006127749315419882
2019-05-16,550.0879614862329,2.4400994964343448,132616.08532733787,0.41006043787137547,0.0,0.41006043787137547,0.5899395621286245,542.2941247343872,0.0,True,0.0041652504994330155
2019-05-17,-545.1896975292934,1.0185862073136398,132070.89562980857,0.4023797239911591,0.0,0.4023797239911591,0.5976202760088409,-544.1711113219798,-0.0,True,-0.004111037482245047
2019-05-20,-2128.7451813801576,68.92536477186204,129942.15044842841,0.3961119779771374,0.5281493039695165,0.9242612819466539,0.07573871805334609,-883.3429564326647,-1177.7906085768864,True,-0.016118200540919912
2019-05-21,1229.665118219437,1.9230750465777835,131171.81556664786,0.38131250729005634,0.5281493039695165,0.9094618112595729,0.09053818874042707,516.3713045550394,715.2168887109756,True,0.009463173527418788
2019-05-22,-529.2872917289347,0.5473493980355647,130642.52827491892,0.38548527409724803,0.5281493039695165,0.9136345780667645,0.08636542193323549,-224.34398457913557,-307.37132457964435,True,-0.004035068733648854
2019-05-23,-816.9058885017225,69.03334764052359,129825.62238641719,0.3852205267461061,0.0,0.3852205267461061,0.6147794732538939,-768.961248939806,-0.0,True,-0.00625298590963165
2019-05-24,-26.896115862892927,0.9367436391160718,129798.7262705543,0.3780051279527314,0.0,0.3780051279527314,0.6219948720472686,-25.959372223776857,-0.0,True,-0.0002071710912568434
2019-05-28,-170.592683183036,0.08049620076823101,129628.13358737127,0.37862528966834363,0.0,0.37862528966834363,0.6213747103316564,-170.51218698226776,-0.0,True,-0.001314286265240001
2019-05-29,-1043.9240577100295,66.00192968712184,128584.20952966124,0.3804809610746149,0.5073079480994865,0.8877889091741014,0.11221109082589864,-419.10948343838896,-558.8126445845186,True,-0.008053221386593593
2019-05-30,480.9984593116127,0.05755760018880289,129065.20798897285,0.38003333534825745,0.5073079480994865,0.887341283447744,0.11265871655225601,203.5852887422463,271.76677803915715,True,0.003740727271809048
2019-05-31,-1818.8440151875802,0.47459409864755914,127246.36397378526,0.37635617009169886,0.5073079480994865,0.8836641181911854,0.1163358818088146,-774.4509899685964,-1043.9184311203364,True,-0.014092442444620549
2019-06-03,-2399.4432387884553,3.4551264835220468,124846.9207349968,0.3670761734284011,0.48943489790453487,0.856511071332936,0.14348892866706398,-1026.8520481306857,-1369.1360641742476,True,-0.01885667428016079
2019-06-04,1682.249437027775,45.82832992772154,126529.17017202458,0.0,0.48943489790453487,0.48943489790453487,0.5105651020954651,0.0,1719.7148069933605,True,0.013474496824784006
2019-06-05,280.8954315565731,21.248067907987103,126810.06560358116,0.3215047053718645,0.0,0.3215047053718645,0.6784952946281355,302.1434994645602,0.0,True,0.002220005325054117
2019-06-06,363.53033763908513,0.737408123354825,127173.59594122024,0.32731976523990386,0.0,0.32731976523990386,0.6726802347600962,330.6972519804051,0.0,True,0.0028667309326651665
2019-06-07,780.3879673596374,0.5539090722180795,127953.98390857987,0.3229642300510263,0.0,0.3229642300510263,0.6770357699489737,792.2323397737531,0.0,True,0.006136399317672306
2019-06-10,478.97698865681366,1.9750331953146805,128432.96089723668,0.3075287341408263,0.0,0.3075287341408263,0.6924712658591736,457.7115084858727,0.0,True,0.0037433534621245674
2019-06-11,40.981119465975986,0.6326328311475371,128473.94201670265,0.30260295164131884,0.0,0.30260295164131884,0.6973970483586811,53.3573956485834,0.0,True,0.00031908568625748875
2019-06-12,-257.810691462269,6.557138475872075,128216.13132524039,0.3536416165483207,0.0,0.3536416165483207,0.6463583834516793,-262.1426441846011,-0.0,True,-0.0020067158165719824
2019-06-13,291.7667368223965,0.36290903827575005,128507.89806206278,0.3564720641255852,0.0,0.3564720641255852,0.6435279358744148,270.4931800582416,0.0,True,0.002275585246619899
2019-06-14,-188.8674333092534,1.1340612037808442,128319.03062875353,0.365296900737831,0.0,0.365296900737831,0.634703099262169,-198.42472892545186,-0.0,True,-0.0014696951405900362
2019-06-17,285.6480616691895,0.6609284167626119,128604.67869042272,0.37044756633687825,0.0,0.37044756633687825,0.6295524336631217,286.3089900859521,0.0,True,0.002226077147477935
2019-06-18,696.6537357493709,0.4949019145152117,129301.33242617208,0.3742958082480963,0.0,0.3742958082480963,0.6257041917519037,697.1486376638861,0.0,True,0.0054170170389084855
2019-06-19,206.38793480696003,1.1706378970855413,129507.72036097904,0.38334937231522564,0.0,0.38334937231522564,0.6166506276847743,186.6585077496381,0.0,True,0.0015961779429055963
2019-06-20,466.7187370797177,0.6330264814423443,129974.43909805876,0.3882373162901323,0.0,0.3882373162901323,0.6117626837098677,467.35176356116006,0.0,True,0.0036037908456640635
2019-06-21,-72.72363081829556,0.14303040320936844,129901.71546724047,0.3871368660462081,0.0,0.3871368660462081,0.6128631339537919,-72.5806004150862,-0.0,True,-0.0005595225593813063
2019-06-24,7.1348594226934505,2.9145881989373983,129908.85032666316,0.4095737383265624,0.0,0.4095737383265624,0.5904262616734376,0.0,0.0,True,5.492505928062797e-05
2019-06-25,-914.0814237900887,0.0351995711566359,128994.76890287307,0.40984469423963626,0.0,0.40984469423963626,0.5901553057603637,-914.046224218932,-0.0,True,-0.007036329099145895
2019-06-26,476.4461859009975,62.67819713317473,129471.21508877407,0.3838893836064422,0.5118525114752563,0.8957418950816985,0.10425810491830145,229.5430882109339,306.0574509479119,True,0.0036935310629513884
2019-06-27,446.7045551360311,1.0488876254572963,129917.9196439101,0.3919907026891287,0.5118525114752563,0.9038432141643851,0.09615678583561493,194.18764660618544,253.5657961553029,True,0.003450222930477178
2019-06-28,153.02661850927288,0.0070606381881438305,130070.94626241938,0.3920450496045312,0.5118525114752563,0.9038975610797875,0.09610243892021253,65.66561529037322,85.7327751947134,True,0.0011778715278746845
2019-07-01,666.0445164266552,62.816329231738465,130736.99077884604,0.4209585878750726,0.0,0.4209585878750726,0.5790414121249274,738.7241856793846,0.0,True,0.005120624824877525
2019-07-02,254.55599309897758,9.053270122311742,130991.54677194502,0.4902065495145309,0.0,0.4902065495145309,0.5097934504854691,254.87987728346624,0.0,True,0.0019470846895167035
2019-07-03,518.1174749174828,1.282859227326052,131509.66424686252,0.5,0.0,0.5,0.5,493.6686264237593,0.0,True,0.003955350461045552
2019-07-05,-141.46033229910026,0.0,131368.20391456343,0.5,0.0,0.5,0.5,-132.85255220701043,-0.0,True,-0.0010756649186903777
2019-07-08,-463.6271149315646,0.0,130904.57679963188,0.5,0.0,0.5,0.5,-463.6271149315646,-0.0,True,-0.003529218647406407
2019-07-09,336.78653618150105,0.0,131241.36333581337,0.5,0.0,0.5,0.5,328.21723945463543,0.0,True,0.002572763645208531
2019-07-10,663.4297880601791,0.0,131904.79312387353,0.5,0.0,0.5,0.5,654.8395692268379,0.0,True,0.005055035784432005
2019-07-11,-37.913695575180355,0.0,131866.87942829836,0.5,0.0,0.5,0.5,-46.54620821417613,-0.0,True,-0.00028743228109667784
2019-07-12,388.3184010260703,0.0,132255.19782932443,0.5,0.0,0.5,0.5,379.6894990873009,0.0,True,0.0029447758429531623
2019-07-15,210.7453322511301,0.0,132465.94316157556,0.5,0.0,0.5,0.5,210.7453322511301,0.0,True,0.0015934748555069822
2019-07-16,-333.6960121093996,0.0,132132.24714946616,0.5,0.0,0.5,0.5,-342.3629803874512,-0.0,True,-0.002519107961979128
2019-07-17,-321.82025988990324,0.0,131810.42688957625,0.5,0.0,0.5,0.5,-321.82025988990324,-0.0,True,-0.0024355921195063357
2019-07-18,80.70718207836703,98.85782016718218,131891.1340716546,0.5,0.75,1.25,-0.25,75.27518124336024,112.91277186504037,True,0.0006122974030421675
2019-07-19,-582.5741092236327,98.91835055374096,131308.55996243097,0.5,0.0,0.5,0.5,-483.6557586698917,-0.0,True,-0.004417083174879126
2019-07-22,1204.0402795241637,98.48141997182323,132512.60024195514,0.5,0.75,1.25,-0.25,521.0086797983948,781.5130196975922,True,0.009169549036777608
2019-07-23,1088.2625175976589,0.0,133600.8627595528,0.5,0.75,1.25,-0.25,435.3050070390635,652.9575105585953,True,0.008212521040343312
2019-07-24,376.98336929937614,100.20064706966461,133977.8461288522,0.5,0.0,0.5,0.5,468.44622285959133,0.0,True,0.002821713584124447
2019-07-25,-617.6305641740647,0.0,133360.21556467813,0.5,0.0,0.5,0.5,-635.1531702594557,-0.0,True,-0.0046099454650141425
2019-07-26,676.4374143939833,0.0,134036.65297907213,0.5,0.0,0.5,0.5,685.1560477337316,0.0,True,0.0050722579558662995
2019-07-29,-212.072813928251,0.0,133824.58016514388,0.5,0.0,0.5,0.5,-229.60081876400326,-0.0,True,-0.0015822001610362735
2019-07-30,-287.53199799138787,0.0,133537.0481671525,0.5,0.0,0.5,0.5,-287.53199799138787,-0.0,True,-0.0021485738840844038
2019-07-31,-916.9606861749173,0.0,132620.08748097759,0.5,0.0,0.5,0.5,-925.6897388724705,-0.0,True,-0.0068667137604174755
2019-08-01,-309.1358098151874,0.0,132310.9516711624,0.5,0.0,0.5,0.5,-326.47176896302165,-0.0,True,-0.0023309878291215003
2019-08-02,-974.6931019206073,0.0,131336.2585692418,0.5,0.0,0.5,0.5,-974.6931019206073,-0.0,True,-0.007366684991753747
2019-08-05,-2331.625792008081,0.0,129004.63277723371,0.5,0.0,0.5,0.5,-2323.043966435089,-0.0,True,-0.01775310045686146
2019-08-06,789.1313557219919,8.220123633206617,129793.76413295571,0.4362803997326112,0.0,0.4362803997326112,0.5637196002673888,787.8465205234419,0.0,True,0.006117077648557557
2019-08-07,300.80710365360517,2.485378568570957,130094.5712366093,0.41713172502413265,0.0,0.41713172502413265,0.5828682749758674,293.40582939901424,0.0,True,0.0023175774711755026
2019-08-08,1213.2045288784477,1.0155479223161965,131307.77576548775,0.42493795331377565,0.0,0.42493795331377565,0.5750620466862244,1204.4445050774932,0.0,True,0.009325558456024532
2019-08-09,-490.61947227427237,5.531361539945638,130817.15629321348,0.382812789684285,0.0,0.382812789684285,0.617187210315715,-474.49998951437243,-0.0,True,-0.0037364083689187294
2019-08-12,-550.3419263826908,0.11560304830714578,130266.81436683079,0.3819290902400926,0.0,0.3819290902400926,0.6180709097599074,-571.3564105687545,-0.0,True,-0.004206955280002836
2019-08-13,1088.4130261960163,0.48801403150196865,131355.2273930268,0.3781828250544888,0.0,0.3781828250544888,0.6218171749455113,1078.3194409461546,0.0,True,0.008355259407288873
2019-08-14,-1377.0359835537065,4.061893449466394,129978.1914094731,0.3472598573882471,0.0,0.3472598573882471,0.652740142611753,-1361.7749221495126,-0.0,True,-0.010483297930987468
2019-08-15,-145.58713902161216,50.16125392807602,129832.6042704515,0.314220170675603,0.41896022756747064,0.7331803982430736,0.26681960175692643,-46.72169477640685,-62.29559303520913,True,-0.001120088973718413
2019-08-16,1527.0841062409897,0.05358485158995252,131359.6883766925,0.3146328932878547,0.41896022756747064,0.7335931208553254,0.26640687914467465,654.9785385625927,872.159152529987,True,0.011761946198506146
2019-08-19,1508.8015802509724,1.348290166389246,132868.48995694346,0.3043687842369652,0.41896022756747064,0.7233290118044358,0.27667098819556424,635.4542297811428,874.695640636219,True,0.011486031969901377
2019-08-20,-363.7589801209418,56.555138995618194,132504.73097682252,0.2976815237209549,0.0,0.2976815237209549,0.7023184762790451,-307.20384112532366,-0.0,True,-0.0027377369927122624
2019-08-21,767.1840412103511,52.789973797809864,133271.9150180329,0.2983209408080651,0.3977612544107535,0.6960821952188185,0.30391780478118147,351.41743500349753,468.55658000466343,True,0.005789861505734051
2019-08-22,-287.2434896658135,0.14915410572441626,132984.67152836706,0.29720176948300203,0.3977612544107535,0.6949630238937555,0.3050369761062445,-127.31665041084369,-170.39478150781645,True,-0.0021553189929547187
2019-08-23,-2937.3927925748994,0.2566417749067838,130047.27873579216,0.29913162930787696,0.3977612544107535,0.6968928837186305,0.30310711628136955,-1258.4663246340033,-1673.407606806126,True,-0.022088205797074302
2019-08-26,1279.2521541294686,5.91184386540105,131326.53088992162,0.27918586902534853,0.3722478253671314,0.6514336943924799,0.3485663056075201,548.2480533344227,730.9974044458969,True,0.00983682370415789
2019-08-27,-113.99571642519525,49.929987378212886,131212.53517349644,0.2712364331089668,0.0,0.2712364331089668,0.7287635668910333,-76.55998375701509,-0.0,True,-0.0008680326484885745
2019-08-28,114.639818717511,0.01118696473230323,131327.17499221396,0.27132169146265617,0.0,0.27132169146265617,0.7286783085373438,127.13132524746719,0.0,True,0.0008736956310304341
2019-08-29,575.388212006955,0.35640632039191916,131902.5632042209,0.27403557242760535,0.0,0.27403557242760535,0.7259644275723947,550.8519662599819,0.0,True,0.004381333962609553
2019-08-30,-72.79449128076303,0.7697161537141722,131829.76871294013,0.2682000819335924,0.0,0.2682000819335924,0.7317999180664077,-84.6228285002626,-0.0,True,-0.0005518807937648447
2019-09-03,-337.4109642402912,0.6407586415942034,131492.35774869984,0.27306058231867203,0.0,0.27306058231867203,0.726939417681328,-349.2760460399435,-0.0,True,-0.002559444407241622
2019-09-04,566.2365461347486,4.51246932340977,132058.5942948346,0.30737793277666386,0.0,0.30737793277666386,0.6926220672233361,582.6324325573249,0.0,True,0.004306231600295017
2019-09-05,754.5810713044688,0.04795968534830384,132813.17536613907,0.3070147630367132,0.0,0.3070147630367132,0.6929852369632867,742.6866251095529,0.0,True,0.00571398685056262
2019-09-06,-27.873698863316495,1.1282348634452257,132785.30166727575,0.29851986138004466,0.0,0.29851986138004466,0.7014801386199554,-38.90175375280888,-0.0,True,-0.00020987148892776897
2019-09-09,-87.69924034528016,1.7927474145793765,132697.60242693048,0.3120209597099752,0.0,0.3120209597099752,0.6879790402900248,-85.90649293070078,-0.0,True,-0.000660458945712462
2019-09-10,-98.21858984512544,0.49359296688500504,132599.38383708536,0.3157406423406904,0.0,0.3157406423406904,0.6842593576593097,-121.41699327734655,-0.0,True,-0.0007401685339357145
2019-09-11,389.50444549812886,0.7536959365949648,132988.8882825835,0.32142465017530425,0.0,0.32142465017530425,0.6785753498246958,401.9939798687737,0.0,True,0.0029374529068452
2019-09-12,194.15732301996272,1.968861044234993,133183.04560560346,0.33622935355812694,0.0,0.33622935355812694,0.6637706464418731,184.61116706120671,0.0,True,0.0014599514705875615
2019-09-13,-194.6733981090854,7.6092495021855635,132988.37220749437,0.39336312360809955,0.0,0.39336312360809955,0.6066368763919004,-187.06414860689983,-0.0,True,-0.001461698050407813
2019-09-16,-232.08658232151186,0.23705591834592818,132756.28562517287,0.3915805924408178,0.0,0.3915805924408178,0.6084194075591822,-231.84952640316592,-0.0,True,-0.0017451644716682453
2019-09-17,265.2746697176038,1.4306945422205168,133021.56029489046,0.402357442180799,0.0,0.402357442180799,0.5976425578192011,256.3570133914706,0.0,True,0.0019982079829092714
