date,holding,net_pnl,portfolio_value,stop_active,day_ret,in_regime,daily_return
2018-02-13,SOXX,-150.22720898185588,133301.6101032455,False,-0.0011257035647278535,True,-0.0011257035647277425
2018-02-14,SOXX,3129.733520455603,136431.3436237011,False,0.023478587528174222,True,0.023478587528174222
2018-02-15,SOXX,1627.4614306369276,138058.80505433804,False,0.011928794274178811,True,0.011928794274178811
2018-02-16,SOXX,-500.7573632729122,137558.04769106512,False,-0.0036271309394270146,True,-0.0036271309394270146
2018-02-20,SOXX,2428.6732118735663,139986.7209029387,False,0.01765562431743728,True,0.01765562431743728
2018-02-21,SOXX,-1602.423562473265,138384.29734046542,False,-0.011446968341978114,True,-0.011446968341978114
2018-02-22,SOXX,-300.4544179637557,138083.84292250167,False,-0.0021711597611725475,True,-0.0021711597611724365
2018-02-23,SOXX,2954.4684433101033,141038.31136581177,False,0.02139619220308253,True,0.02139619220308253
2018-02-26,SOXX,3029.582047801022,144067.8934136128,False,0.021480560979939556,True,0.021480560979939556
2018-02-27,SOXX,-475.71949510924463,143592.17391850354,False,-0.003302050747306162,True,-0.0033020507473062732
2018-02-28,SOXX,-1276.93127634589,142315.24264215765,False,-0.008892763731473408,True,-0.008892763731473408
2018-03-01,SOXX,-2253.408134728049,140061.8345074296,False,-0.015833919774806526,True,-0.015833919774806637
