date,equity,spot,vix,realised_vol,vrp,in_position,book_value,delta,gamma,vega,theta,hedge_shares,delta_pnl,gamma_pnl,vega_pnl,theta_pnl,residual_pnl,interest,costs,action,portfolio_value,daily_return,in_regime
2021-10-11,204740.1830537105,407.55,20.0,13.453927013722748,6.546072986277252,True,4376.5423214263765,0.0,-35.061594051789726,-574.3849980697746,316.5925157909626,172.93934496383258,-0.0,-153.60160382659862,-774.4240482880789,832.0512158867086,92.50385230346399,0.0,4.175589673824639,,204740.1830537105,-3.734434512536744e-05,True
2021-10-12,205118.92146664363,406.55,19.85,13.078913349202976,6.7710866507970255,True,3823.4181954354226,0.0,-35.21076523320626,-538.0466881124431,312.13535201553276,137.36271001198614,-0.0,-17.530797025894863,86.15774971046538,316.5925157909626,-5.034687448411773,0.0,1.4463680939673171,,205118.92146664363,0.0018498489514087169,True
2021-10-13,205988.60397488944,408.01,18.64,12.757134212082613,5.882865787917387,True,3152.341133030107,0.0,-35.00582847696011,-476.16229370998064,274.6760170266543,185.01131609984705,0.0,-37.52763358555018,651.0364926160566,312.13535201553276,-54.01759202322671,0.0,1.9441107769908128,,205988.60397488944,0.0042398941161907455,True
2021-10-14,206220.1677113659,414.88,16.86,13.994529650159397,2.865470349840603,True,4155.398519270563,0.0,-37.08969996173,-442.3380344934726,242.41277836705143,418.3113025587094,0.0,-826.0832930221204,847.5688828037661,274.6760170266543,-28.191251442806163,-26.727469050819497,9.67914983820528,,206220.1677113659,0.0011241579971321691,True
2021-10-15,206550.26367648743,418.04,16.3,13.887681293757126,2.412318706242875,True,5169.116544408878,0.0,-39.519159766622124,-431.7836130384137,243.41830555617884,533.3891197727731,0.0,-185.18145396892845,247.7092993163441,242.41277836705143,3.2050672327499115,26.76098724513437,4.810713070816722,,206550.26367648743,0.0016006968124646637,True
2021-10-18,207260.0362711506,419.27,16.31,13.513126584738956,2.796873415261043,True,5086.749002931523,0.0,-43.80494486803653,-378.49879112373003,271.9765794935518,577.828705645829,0.0,-29.894268405459425,-4.317836130383278,730.2549166685365,42.39334666515185,-26.800345617784256,1.8632185168996136,,207260.0362711506,0.003436318995820198,True
2021-10-19,207519.24106584908,422.51,15.7,13.441637468960177,2.258362531039822,True,6693.458427391952,0.0,-46.799286725496415,-359.3519505882895,271.1696329628858,725.7728284731262,0.0,-229.9233946233514,230.8842625854751,271.9765794935518,-7.4818656236129755,0.0,6.250787133576133,,207519.24106584908,0.0012506260220825904,True
2021-10-20,207788.66254307577,424.17,15.49,13.12139184157773,2.368608158422271,True,7625.153023116127,0.0,-47.78503197027622,-328.37708404066444,270.31617415438615,812.2198264825939,0.0,-64.4800572503909,75.46390962354047,271.1696329628858,-9.065185794802801,0.0,3.666822314567593,,207788.66254307577,0.0012982963692567129,True
2021-10-21,208163.80575942367,425.27,15.01,12.761564139838,2.248435860161999,True,8140.467238652451,0.0,-49.24930847047083,-293.0268698349607,261.5305323325088,882.3958851419262,0.0,-28.90994434201532,157.62100033951907,270.31617415438615,-20.89963655738819,0.0,2.984377246605424,,208163.80575942367,0.0018054075316555895,True
2021-10-22,208316.99461150047,424.83,15.43,12.379334542194771,3.050665457805229,True,7598.446844609059,0.0,-51.94578226210554,-277.42893034405057,292.62047464221075,868.8056842579176,-0.0,-4.767333059941527,-123.07128533068347,261.5305323325088,20.074290639062752,0.0,0.5773525041553371,,208316.99461150047,0.0007359053199376131,True
2021-10-25,209035.62296480525,427.11,15.24,12.182285420881325,3.0577145791186755,True,8879.25317764756,0.0,-49.866296657185465,-151.92830398754148,273.1891474169813,1067.2408453016872,0.0,-135.0174772556682,52.71149676536947,877.8614239266323,-95.48481636675774,27.033090398538327,8.47536416334044,,209035.62296480525,0.0034496866405209214,True
2021-10-26,209151.04777561905,427.5,15.98,11.816499499534604,4.163500500465396,True,9123.68977869875,0.0,-46.90970093578355,-112.60043481015762,282.8887010996819,1116.758155912521,0.0,-3.792331860778689,-112.42694495078074,273.1891474169813,14.817458011032159,-54.24565277403847,2.116865028613148,,209151.04777561905,0.00055217770625271,True
2021-10-27,209339.76744315476,425.6,16.98,11.586136002301112,5.3938639976988885,True,6810.550687949446,0.0,-65.4073133357948,-110.23115707734227,451.921565854534,1056.1630671009555,-0.0,-84.67201018908727,-112.60043481015762,282.8887010996819,105.68233841510266,0.0,2.578926979820231,,209339.76744315476,0.000902312799972993,True
2021-10-28,209068.4258759796,429.71,16.53,11.844182513085718,4.685817486914283,True,11467.04462605549,0.0,-7.852561301125889,-6.5666254497594645,34.5434349076551,1289.2624961594336,0.0,-552.433438799778,49.60402068480394,451.921565854534,-264.7558800607234,54.33868071205199,10.016515566071861,,209068.4258759796,-0.0012961778380157218,True
2021-10-29,208511.00131471828,430.58,16.26,11.510315479309062,4.7496845206909395,True,7427.276701058309,3.3306690738754696e-13,-36.77034767104211,-971.8138813044732,246.9014354360628,0.0,0.0,-2.971801824411124,1.7729888714350526,34.5434349076551,-49.34917800411243,0.0,541.4200052118695,expire+sell,208511.00131471828,-0.0026662302493825063,True
2021-11-01,209113.7762906148,431.32,16.41,11.17965604011237,5.23034395988763,True,6823.2917768572515,0.0,-37.4815178614966,-909.1385583717906,256.7925927630366,28.052218875800538,2.464695114667878e-13,-10.067721192331577,-145.77208219566958,740.7043063081884,19.120421280870232,0.0,1.2099483045510286,,209113.7762906148,0.0028908545453039114,True
2021-11-02,209591.71513012637,433.06,16.03,10.951999073576504,5.078000926423497,True,6337.0365041002915,0.0,-37.95241698821346,-875.2543369051962,249.08976039073937,94.12528467474168,0.0,-56.73952173873414,345.47265218127956,256.7925927630366,-10.459589604728762,-54.26593390179493,2.861360187488945,,209591.71513012637,0.0022855444915659273,True
2021-11-03,210474.9633535457,435.71,15.1,10.881691677201493,4.2183083227985065,True,5698.668330350961,0.0,-38.53535652130308,-817.1509378123782,225.41769251783947,198.5974041593018,0.0,-133.26042414986222,813.9865333218337,249.08976039073937,-42.015691425316845,0.0,4.5519547180617685,,210474.9633535457,0.0042141371039927655,True
2021-11-04,210372.47247822763,437.76,15.44,10.7076425199276,4.7323574800724,True,6232.160908355544,0.0,-37.71460647080772,-794.8945354240839,231.7010290711214,277.17124749829327,0.0,-80.972417890389,-277.83131885620844,225.41769251783947,7.01814475074562,27.31667272596643,3.4396485660076914,,210372.47247822763,-0.0004869504366935562,True
2021-11-05,209748.66378786915,439.28,16.48,10.468873315746748,6.011126684253252,True,7274.969740264325,0.0,-36.272715505348216,-790.0731131023506,255.25235748419104,329.5331726278497,0.0,-43.56791339507603,-826.690316841048,231.7010290711214,17.048665453622334,0.0,2.3001546470911545,,209748.66378786915,-0.002965258158588391,True
2021-11-08,210011.63856353686,439.66,17.22,10.155521413896059,7.06447858610394,True,7163.649576836812,0.0,-36.39938465204754,-730.2825382781377,280.36629949103815,347.4304125466217,0.0,-2.618890059486862,-584.6541036957382,765.7570724525731,58.0586903287649,27.218876691863812,0.7868700502687305,,210011.63856353686,0.0012537613871699271,True
2021-11-09,209799.10194454435,438.2,17.78,9.930451956455036,7.849548043544965,True,6812.076480202543,0.0,-36.94631137715156,-725.7282341174135,302.64395886399393,293.5194074274541,-0.0,-38.7944641621542,-408.9582214357588,280.36629949103815,11.711080423063493,-54.49893306435413,2.362380244321925,,209799.10194454435,-0.0010120230499902627,True
2021-11-10,209187.631732223,434.68,18.73,10.121931921183096,8.608068078816904,True,6384.577510324652,0.0,-37.76461730672357,-732.3173329728133,340.4223353804987,160.5280562124863,-0.0,-228.88978824372697,-689.4418224115424,302.64395886399393,9.998307524533175,0.0,5.780868054612221,,209187.631732223,-0.002914551142754518,True
2021-11-11,210296.1587511236,434.82,17.66,9.81437618450686,7.8456238154931395,True,5325.275549207166,0.0,-39.078676708678124,-679.2197541388018,313.030468232406,169.69197184590922,0.0,-0.37009324960581885,783.5795462809104,340.4223353804987,-41.85589942457068,27.149595292958924,0.3984653795724959,,210296.1587511236,0.00529919962151304,True
2021-11-12,211244.65917655453,438.1,16.29,9.957221798126719,6.33277820187328,True,4927.486401408831,0.0,-39.39297846287493,-607.3877797206427,270.1022787333135,303.87115518310316,0.0,-210.21201775132513,930.5310631701592,313.030468232406,-78.97069819831802,0.0,5.878390022002467,,211244.65917655453,0.004510307896557597,True
2021-11-15,211959.66720403286,438.25,16.49,9.654802693193435,6.835197306806563,True,4257.588498951624,0.0,-40.251168680761246,-523.8915507626824,283.0550341499754,314.6081376438309,0.0,-0.4431710077072086,-121.47755594412811,810.3068361999404,27.092466486559715,0.0,0.4705482563413934,,211959.66720403286,0.0033847389574983566,True
2021-11-16,212209.640483462,439.98,16.37,9.485696443493126,6.884303556506875,True,4521.248643347386,0.0,-40.23988169997286,-489.1098586373917,279.90869952939005,385.81268966884494,0.0,-60.23386137232643,62.86698609152055,283.0550341499754,-5.076225141098007,-27.50579641892115,3.132857879996568,,212209.640483462,0.0011793436115772327,True
2021-11-17,212121.95136072484,438.92,17.11,9.244313543538924,7.865686456461075,True,4198.121518538056,0.0,-40.4457020171691,-474.8359764674532,307.10789088028594,343.5544991674146,-0.0,-22.60676553904485,-361.9412953916691,279.90869952939005,18.80503516167721,0.0,1.8547964974887814,,212121.95136072484,-0.0004132193171685339,True
2021-11-18,212194.62623281055,440.41,17.59,9.05937723493491,8.53062276506509,True,4662.188011561458,0.0,-40.1729456109622,-450.61146869681784,323.9163762793052,404.52648255244213,0.0,-44.8967515241591,-227.92126870437772,307.10789088028594,13.539840084300181,27.530428469922217,2.685267120259999,,212194.62623281055,0.00034260891727377896,True
2021-11-19,212372.9609031882,439.62,17.91,8.811043455462677,9.098956544537323,True,4162.919176854596,0.0,-40.72826534910714,-424.86035133861475,340.0257286924877,373.6306381237081,-0.0,-12.535967677901404,-144.19566998298183,323.9163762793052,12.508174872001973,0.0,1.3582431127760064,,212372.9609031882,0.0008404297203172817,True
2021-11-22,212964.75288568702,438.38,19.17,8.612743311555922,10.55725668844408,True,3105.569961630961,0.0,-41.742454182034514,-337.0533742232844,398.802457147315,322.1857398290998,-0.0,-31.311890400394027,-535.3240426866553,1020.077186077463,140.60597095981984,0.0,2.255241451439037,,212964.75288568702,0.00278656934471333,True
2021-11-23,213269.18630518136,438.96,19.38,8.366197313147584,11.013802686852415,True,2959.4275495927313,0.0,-42.39694291338913,-303.6290949200852,414.93733362643,343.6112968458589,0.0,-7.02108079341782,-70.78120858688881,398.802457147315,12.009973372094237,-27.63622539396073,0.9404962508076556,,213269.18630518136,0.0014295014333087774,True
2021-11-24,213902.73167052033,440.13,18.58,8.177275433832657,10.402724566167342,True,2753.8225920097025,0.0,-44.83943164375099,-265.2932122452122,405.4572541258293,383.69338372669273,0.0,-29.018587577069983,242.90327593606838,414.93733362643,-21.19184709273918,27.67932333617227,1.7641328898861404,,213902.73167052033,0.0029706371385147534,True
2021-11-26,210648.76364790346,430.32,28.62,11.746104437417888,16.873895562582113,True,2199.2468539862416,-7.105427357601002e-15,-41.33375246896837,-240.06268167388401,858.9106330391952,-5.638283593393908,-0.0,-2157.5860138055937,-2663.5438509419314,810.9145082516586,800.7590001604704,-27.75794597335783,16.753720308117966,,210648.76364790346,-0.015212372451741452,True
2021-11-29,212737.3675628678,435.6,22.96,12.34731072473547,10.61268927526453,True,105.79911003348195,0.0,-20.497566874145775,-24.465667739780375,280.0939443415275,49.75476417500146,-3.75166564481335e-14,-576.1594424154504,1358.7547782741835,2576.7318991175857,-1295.6496283966794,27.339229545480745,2.4129211607913024,,212737.3675628678,0.009915101701975404,True
2021-11-30,211877.56026706705,427.12,27.19,14.163701838948839,13.026298161051162,True,13147.930102586592,-1.0103029524088925e-12,-24.399253015526632,-1027.9083246346154,450.78753785185813,0.0,-0.0,-736.9941164732893,-103.489774539271,280.0939443415275,244.2686565005015,-27.606717825466124,516.0792878047504,expire+sell,211877.56026706705,-0.004041637374997853,True
2021-12-01,208074.58447643174,422.38,31.12,14.394271965699673,16.725728034300328,True,16974.192798570046,0.0,-22.891980297600423,-1044.6192718600116,543.3092904658199,-99.7160049036978,4.788835994418159e-12,-274.0963285258241,-4039.679715814038,450.78753785185813,36.725810504544825,27.498709963282657,4.211804615122388,,208074.58447643174,-0.017948931382076205,True
2021-12-02,211372.4326544172,428.85,27.95,15.173691533870617,12.776308466129382,True,13025.022571979034,7.105427357601002e-15,-24.360258226773446,-994.9005298184433,478.7932138662392,43.91223057767657,0.0,-479.1394490199148,3311.4430917962386,543.3092904658199,-71.60525837805926,0.0,6.159496878618739,,211372.4326544172,0.015849356067602738,True
2021-12-03,208974.30595887592,425.11,30.67,15.097221526202917,15.572778473797085,True,15227.858685671807,-7.105427357601002e-15,-23.536990324851995,-1000.7659348670747,548.72564999727,-41.45974175666787,-2.657429831742781e-14,-170.37077398640895,-2706.129441106168,478.7932138662392,30.639145173054658,-27.4295915720984,3.629247915905316,,208974.30595887592,-0.011345503599620721,True
2021-12-06,213522.8039167225,430.15,27.18,15.346108352922167,11.833891647077833,True,10465.466498241203,0.0,-25.50915138724806,-878.6834818077215,476.52909072702147,73.31722279964696,-3.581135388230879e-14,-298.93860671787587,3492.6731126860927,1646.17694999181,-286.47636698302813,0.0,4.937131130389882,,213522.8039167225,0.02176582397044391,True
2021-12-07,217171.60611929506,439.05,21.89,16.91451517441935,4.975484825580651,True,7458.931504949898,0.0,-26.396573891475555,-732.3853756034473,329.19890864935667,306.9141624562167,0.0,-1010.2899406919671,4648.235618762846,476.52909072702147,-455.4164925897353,0.0,10.256073635621693,,217171.60611929506,0.01708858321285267,True
2021-12-08,218864.75064897424,440.21,19.9,16.431379411880094,3.4686205881199044,True,6148.67301422571,0.0,-26.967460728440734,-655.3116832048089,278.21130838535674,336.90420620923044,0.0,-17.75961491418378,1457.4468974508616,329.19890864935667,-102.6072720126449,28.185802221845755,1.320191716051419,,218864.75064897424,0.007796343914080239,True
2021-12-09,217905.8773592991,437.24,21.58,16.145379970998658,5.434620029001341,True,6075.13644668829,0.0,-26.90271184288557,-668.9860902179713,324.0728890475267,259.0864744922528,-0.0,-118.93863716974907,-1100.9236277840787,278.21130838535674,14.58203166448709,-28.401862269550143,3.4025025015931294,,217905.8773592991,-0.004381122528099635,True
2021-12-10,219782.15117845222,441.35,18.69,16.074593764132615,2.615406235867386,True,5287.387045899155,0.0,-27.5860425429794,-577.8184369556918,252.07967806945413,363.35954666864495,0.0,-227.22164936060517,1933.3698007299352,324.0728890475267,-177.62622946455963,28.281100241314167,4.602092040505068,,219782.15117845222,0.0086104782573595,True
2021-12-13,219504.0482707162,437.46,20.31,15.957282613788157,4.352717386211841,True,4147.399137031426,0.0,-27.142722893845715,-520.2590866750998,289.498030921393,257.70005636726864,-0.0,-208.71737718231392,-936.0658678682192,756.2390342083625,115.0634831688551,0.0,4.6221800627240075,,219504.0482707162,-0.0012653571104153105,True
2021-12-14,218871.69476347667,434.43,21.89,15.703836761155419,6.186163238844582,True,3995.5387827140225,0.0,-27.035050504584266,-520.1979306411033,332.133353810403,179.83502024902927,-0.0,-124.59731230805181,-822.0093569466586,289.498030921393,28.137821857903987,0.0,3.382690764084673,,218871.69476347667,-0.0028808284504148185,True
2021-12-15,219853.1038607339,441.22,19.29,16.393596860106186,2.8964031398938133,True,4227.755524231962,0.0,-28.174680508715266,-463.7978450246932,274.1027539312244,348.7745224411214,0.0,-623.2133359842055,1352.5146196668693,332.133353810403,-72.57159152009399,0.0,7.453948715719489,,219853.1038607339,0.004483947082868811,True
2021-12-16,219329.52659226424,437.33,20.57,16.259698555277087,4.3103014447229135,True,3361.604812260472,0.0,-26.95242338209029,-435.7616901289345,294.9453156999904,246.67843352306298,-0.0,-213.1710414629699,-593.6612416316078,274.1027539312244,42.147348838866264,-28.53011988851725,4.4649682566534485,,219329.52659226424,-0.0023814868167670866,True
2021-12-17,218949.52025789072,432.68,21.57,16.297513628484026,5.272486371515974,True,2617.812433466495,0.0,-26.057478254444877,-403.6001717768129,309.1925242215995,126.26919211743295,-0.0,-291.3893872896208,-435.7616901289345,294.9453156999904,28.943424630305003,28.465869771874235,5.2098670571388,,218949.52025789072,-0.0017325817470985605,True
2021-12-20,219124.45248622398,428.08,22.87,16.332853051070618,6.537146948929383,True,1828.498178048141,1.7763568394002505e-15,-24.712252465723953,-312.12473986440176,324.37010491698476,6.411207464156348,-0.0,-275.6881199320295,-524.6802233098571,927.5775726647985,81.26674225524755,-28.412862737875678,5.130880607037464,,219124.45248622398,0.0007989614598251649,True
2021-12-21,219252.27237788806,435.68,21.01,17.274652725576708,3.735347274423294,True,1713.6053123716315,0.0,-24.57841430351479,-268.54823138746616,279.3894550931735,175.3172092548981,1.3500311979441944e-14,-713.689851210112,580.5520161477871,324.37010491698476,-27.61422745056194,-28.43925405399912,7.358896686019037,,219252.27237788806,0.0005833209859229527,True
2021-12-22,219968.7208742713,440.04,18.63,17.194505754326624,1.4354942456733752,True,1758.4514795036882,0.0,-28.39206004960022,-252.54787393691032,257.539395961478,245.501029727515,0.0,-233.61291227204885,639.1447907021701,279.3894550931735,34.61553169600654,0.0,3.0883688360770343,,219968.7208742713,0.003267690175399407,True
2021-12-23,220335.15136589418,442.78,17.96,16.845601030494358,1.1143989695056433,True,2062.1539202334634,0.0,-34.004161129336836,-262.42881063550215,289.8001101291782,302.86335640691755,0.0,-106.5781150141856,169.20707553772945,257.539395961478,48.802024238582305,0.0,2.5398891007105857,,220335.15136589418,0.001665829987856915,True
2021-12-27,221413.38376916418,449.04,17.68,17.23281479118863,0.44718520881136925,True,2899.4853182612856,0.0,-59.85268377799295,-233.83153186497748,508.7323734919267,502.4203521925127,0.0,-666.2707323360103,73.4800669779409,1159.200440516713,492.1834379208526,28.600097529271736,8.960907338756366,,221413.38376916418,0.004893601391270819,True
2021-12-28,221939.4204270387,448.67,17.54,16.71090564538665,0.8290943546133498,True,2156.6279522889413,0.0,-67.41189573243115,-195.63591373594534,564.6598882483369,453.63499028291295,-0.0,-4.096916204603718,32.73641446109698,508.7323734919267,19.58996391269227,-28.736324953796466,2.188852832798013,,221939.4204270387,0.0023758123782748886,True
2021-12-29,222656.53757065616,449.25,16.95,16.209619843159608,0.7403801568403914,True,1702.5818491997616,0.0,-85.27063034124258,-159.83889875084765,670.0721313927581,452.8057451898339,0.0,-11.338680862194296,115.42518910420772,564.6598882483369,48.408000962911615,0.0,0.03725383580657706,,222656.53757065616,0.0032311391200248174,True
2021-12-30,223233.2457690807,448.01,17.33,15.752415056205974,1.5775849437940241,True,584.6170367842276,0.0,-89.36643867097051,-85.16390473208936,733.8115325605094,259.08440678778226,-0.0,-65.55606060634825,-60.73878152532195,670.0721313927581,12.70839911904784,28.90141972615101,8.678909681750314,,223233.2457690807,0.0025901247038009334,True
2021-12-31,222975.78806108082,446.88,17.22,15.30399205073152,1.9160079492684794,True,8704.8549901688,1.2989609388114332e-12,-36.82235668604371,-1075.462802286752,298.70112024803024,0.0,-0.0,-57.05600276948066,9.368029520529781,733.8115325605094,-394.2719021975236,0.0,549.3093651139084,expire+sell,222975.78806108082,-0.0011533125682641199,True
2022-01-03,224339.87381404903,449.46,16.6,15.006638419521629,1.5933615804783727,True,7307.458720575923,0.0,-38.13392381549272,-980.9951142584747,289.2380384335133,97.25923767583109,3.351319222133477e-12,-122.55216752248917,666.7869374177835,896.1033607440907,-42.941861046510894,-28.939102928087898,4.371413696577904,,224339.87381404903,0.006117640685698644,True
2022-01-04,224361.6716924452,449.31,16.91,14.550054475763972,2.3599455242360285,True,7299.96234129688,0.0,-38.15604829310906,-963.5407046920183,300.2564311409322,92.15059226689236,-0.0,-0.4290066429241631,-304.10848542012593,289.2380384335133,8.206947257206577,29.11992131537608,0.22953654686902597,,224361.6716924452,9.71645299856494e-05,True
2022-01-05,220568.40091868868,440.69,19.73,15.957850465782883,3.7721495342171174,True,10285.268443187078,2.842170943040401e-14,-35.62804481665516,-972.4470209207255,372.3754084525479,-217.05920431862472,-0.0,-1417.5811373952477,-2717.184787231492,300.2564311409322,54.86528625499659,0.0,13.626566525727153,,220568.40091868868,-0.016906946472374007,True
2022-01-06,221050.55543740443,440.27,19.61,15.476147707623394,4.133852292376606,True,9893.44495879595,0.0,-36.076714768924575,-939.2688248178129,372.0815087331087,-235.99829826559701,-1.1937117960770135e-14,-3.1423935528292235,116.69364251048803,372.3754084525479,-2.9383072052522152,0.0,0.8338314892033492,,221050.55543740443,0.002185963704263827,True
2022-01-07,222113.97910074735,438.53,18.76,15.08317308525007,3.676826914749931,True,9237.370779484192,0.0,-36.91920713903509,-875.7944626348642,347.14660745392985,-310.96591623881744,-0.0,-54.61293081719859,798.378501095139,372.0815087331087,-49.135860717150535,0.0,3.287554950979635,,222113.97910074735,0.0048107712791702895,True
2022-01-10,222623.2143688837,437.99,19.4,14.631515651118024,4.768484348881975,True,8866.142515388963,0.0,-37.37808400017601,-800.3382731448535,374.9182882534831,-335.7915609125357,-0.0,-5.382820400870591,-560.5084560863105,1041.4398223617895,63.601312989570715,-28.827252316753334,1.0873384110641866,,222623.2143688837,0.002292675455178639,True
2022-01-11,223463.43497830295,441.96,18.41,14.617070292046819,3.7929297079531814,True,6657.659272000157,0.0,-39.503728121585155,-778.385851258193,361.30356235751043,-193.85466929017855,0.0,-294.55612205918266,792.3348904134037,374.9182882534831,2.693689958344862,-28.897094284665915,6.273042862141697,,223463.43497830295,0.003774182363690981,True
2022-01-12,224413.28198356595,443.17,17.62,14.211704677961185,3.408295322038816,True,5500.360897874773,0.0,-40.59283268491033,-731.2345554037594,341.4460518563499,-151.04622612344298,0.0,-28.91870417140815,614.9248224939719,361.30356235751043,-24.575456395813262,29.00992275455222,1.8971417758202205,,224413.28198356595,0.004250570145201804,True
2022-01-13,222146.6092518612,437.06,20.31,14.784946497898538,5.525053502101461,True,8709.261173156921,0.0,-37.63679323922395,-720.0858884030397,412.0881174498541,-375.1424127067876,-0.0,-757.7078445381738,-1967.020954036111,341.4460518563499,97.27491305002559,29.129449893973792,9.79434793081166,,222146.6092518612,-0.010100439295169461,True
2022-01-14,223322.06088758918,437.24,19.19,14.335431980799138,4.854568019200864,True,7465.923526516051,0.0,-39.08349017005006,-667.827259744226,382.8999826080584,-383.38449087124604,0.0,-0.6097160504754742,806.4961950114026,412.0881174498541,-42.162584057135746,0.0,0.36037662566278184,,223322.06088758918,0.0052913327810253374,True
2022-01-18,221724.96125433996,429.5,22.79,15.509810179895823,7.280189820104177,True,11960.625566274282,0.0,-34.431395114989705,-515.555909734769,461.98112551826614,-658.7154419693302,-0.0,-1170.6990478556484,-2404.178135079212,1531.5999304322336,515.971172087844,-57.96808848475558,11.825464349662713,,221724.96125433996,-0.007151553352595763,True
2022-01-19,221401.43238831672,425.04,23.85,15.570003110428745,8.279996889571256,True,15273.502802305456,0.0,-30.710091514153703,-435.02827120109805,444.45063647761793,-802.0189176054514,-0.0,-342.4477695346615,-546.4892643188563,461.98112551826614,51.94954348727663,57.56846975317478,6.090970928437696,,221401.43238831672,-0.001459144988426031,True
2022-01-20,220850.0362260875,420.34,25.59,15.696095392716389,9.893904607283611,True,19589.231713643305,0.0,-25.96383379007589,-353.7857748660752,425.3586236000558,-924.6854170351673,-0.0,-339.1929607738342,-756.9491918899099,444.45063647761793,105.45151759393593,0.0,5.15616363702868,,220850.0362260875,-0.0024904814584131296,True
2022-01-21,219433.7962845397,412.08,28.85,17.028552422067552,11.82144757793245,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-885.7250331478889,-1153.3416260634058,425.3586236000558,384.08284184406034,-28.663210412190203,157.9515373684503,stop,219433.7962845397,-0.006412676971888631,False
2022-01-24,219462.27938374586,413.83,29.9,16.592172073798263,13.307827926201735,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.483099206147006,0.0,,219462.27938374586,0.00012980269989593118,False
2022-01-25,219405.31318533348,408.78,31.16,16.77194475239695,14.388055247603049,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.96619841237605,0.0,,219405.31318533348,-0.00025957170668389207,False
2022-01-26,219433.79628453968,407.76,31.96,16.289924494320076,15.670075505679925,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.48309920619837,0.0,,219433.79628453968,0.00012981955082436158,False
2022-01-27,219462.27938374583,405.74,30.49,15.910705560813865,14.579294439186134,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.483099206147003,0.0,,219462.27938374583,0.00012980269989593118,False
2022-01-28,219405.31318533345,415.82,27.66,18.201155191155635,9.458844808844365,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.966198412376045,0.0,,219405.31318533345,-0.00025957170668389207,False
2022-01-31,218940.91944305357,423.31,24.83,18.985851162113324,5.844148837886674,True,12174.549064946474,7.771561172376096e-14,-30.549823933636173,-1042.7198813845905,462.33444625145944,0.0,0.0,0.0,0.0,0.0,0.0,56.966198412396736,521.3599406922953,sell,218940.91944305357,-0.0021166020801309804,True
2022-02-01,222088.18574534007,426.17,21.96,18.5939953239718,3.3660046760282007,True,8995.22296018814,0.0,-32.38171138108662,-955.363801927142,387.2166185553169,85.51442876018314,2.222666495299574e-13,-124.94266992378643,2992.606059573772,462.33444625145944,-150.671731143113,-28.415434061374818,3.6443684104727248,,222088.18574534007,0.014374956998867816,True
2022-02-02,222091.24748175018,430.31,22.09,18.41904553763937,3.67095446236063,True,9369.19875282303,0.0,-31.84849021440155,-927.9571583389617,391.1860350710672,220.7623232294121,0.0,-277.5047901936343,-124.19729425052752,387.2166185553169,-5.460591678886544,28.827646124734198,5.819852146905391,,222091.24748175018,1.3786129144266468e-05,True
2022-02-03,218739.46205187173,420.19,24.35,20.063230622027785,4.286769377972217,True,10473.290124341984,1.4210854715202004e-14,-31.890782387511933,-939.0802542839086,458.86426278175645,-102.40927242597704,-0.0,-1630.8720081069046,-2097.183177846055,391.1860350710672,-1.3369317187134584,0.0,13.579347277843794,,218739.46205187173,-0.015091929411373495,True
